ano,cargo_efetivo,cargo_em_comissao_ou_funcao,linhas,matriculas_distintas,creditos,descontos,auxilios,liquido
2013,,SECRETARIO DE COMISSAO,112,18,"310.002,31","'-92.901,55","0,00","919.037,08"
2013,,SECRETARIO EXECUTIVO DA 1 SECRETARIA,12,1,"32.737,98","'-6.631,20","0,00","110.707,52"
2013,,SECRETARIO EXECUTIVO DA 2 SECRETARIA,12,2,"47.418,27","'-11.148,76","0,00","138.770,42"
2013,,SECRETARIO EXECUTIVO DA 3 SECRETARIA,12,1,"47.418,27","'-18.930,95","0,00","111.261,42"
2013,,SECRETARIO EXECUTIVO DA VICE-PRESIDENCIA,11,1,"45.548,52","'-10.918,33","0,00","132.097,66"
2013,,SECRETARIO PARLAMENTAR,1430,180,"583.342,53","'-170.783,05","0,00","1.922.001,03"
2013,,SEGURANCA PARLAMENTAR,542,64,"676.904,71","'-216.855,47","0,00","1.930.315,38"
2013,ASSISTENTE LEGISLATIVO,,1258,110,"3.498.594,33","'-1.576.016,04","0,00","7.974.408,70"
2013,ASSISTENTE LEGISLATIVO,ASSESSOR DE CERIMONIAL,12,1,"44.110,41","'-27.703,45","0,00","62.055,20"
2013,ASSISTENTE LEGISLATIVO,ASSESSOR DE PRODUCAO GRAFICA,8,1,"0,00","0,00","0,00","69.271,96"
2013,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO,7,5,"0,00","0,00","0,00","53.692,56"
2013,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,69,8,"230.225,77","'-122.541,84","0,00","415.243,27"
2013,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,73,9,"238.029,19","'-97.748,00","0,00","620.808,19"
2013,ASSISTENTE LEGISLATIVO,CARGO EM COMISSÃO,2,2,"0,00","0,00","0,00","17.115,95"
2013,ASSISTENTE LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,114,11,"430.914,91","'-166.328,19","0,00","914.786,04"
2013,ASSISTENTE LEGISLATIVO,CARGO ESPECIAL DE GABINETE,12,1,"47.682,21","'-20.828,99","0,00","114.958,53"
2013,ASSISTENTE LEGISLATIVO,CHEFE DE SECAO,56,6,"281.593,81","'-153.983,77","0,00","489.476,88"
2013,ASSISTENTE LEGISLATIVO,CHEFE DE SETOR,84,7,"383.870,11","'-149.855,28","0,00","956.014,85"
2013,ASSISTENTE LEGISLATIVO,CHEFE DE UNIDADE,12,1,"56.349,72","'-17.838,13","0,00","145.531,48"
2013,ASSISTENTE LEGISLATIVO,GERENTE COORDENADOR- FASCAL,1,1,"0,00","0,00","0,00","11.320,83"
2013,ASSISTENTE LEGISLATIVO,GERENTE COORDENADOR-FASCAL,3,1,"0,00","0,00","0,00","36.372,32"
2013,ASSISTENTE LEGISLATIVO,MEMBRO-TITULAR,5,1,"50.829,75","'-22.950,60","0,00","46.642,81"
2013,AUXILIAR LEGISLATIVO,,2281,194,"4.172.682,54","'-1.684.421,68","0,00","10.256.246,99"
2013,AUXILIAR LEGISLATIVO,ASSESSOR  DE DIST. E PROPOSICAO,9,1,"0,00","0,00","0,00","65.465,92"
2013,AUXILIAR LEGISLATIVO,ASSESSOR DE,1,1,"0,00","0,00","0,00","5.019,23"
2013,AUXILIAR LEGISLATIVO,ASSESSOR DE CERIMONIAL GARCOM,11,1,"30.067,51","'-15.212,69","0,00","64.591,66"
2013,AUXILIAR LEGISLATIVO,ASSESSOR DE DIST. E PROPOSICAO,3,1,"28.173,54","'-8.937,32","0,00","19.236,22"
2013,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,77,9,"181.019,53","'-86.327,27","0,00","349.446,60"
2013,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,82,9,"231.298,54","'-101.905,05","0,00","465.952,44"
2013,AUXILIAR LEGISLATIVO,CARGO EM COMISSÃO,3,3,"0,00","0,00","0,00","17.919,18"
2013,AUXILIAR LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,64,6,"181.779,29","'-73.072,79","0,00","389.047,78"
2013,AUXILIAR LEGISLATIVO,CHEFE DE SECAO,12,1,"44.092,64","'-26.235,50","0,00","75.684,44"
2013,AUXILIAR LEGISLATIVO,CHEFE DE SETOR,21,2,"43.280,76","'-19.831,53","0,00","161.151,17"
2013,CONSULTOR,,7,7,"0,00","0,00","0,00","118.915,97"
2013,CONSULTOR,ASSESSOR,1,1,"0,00","0,00","0,00","13.481,94"
2013,CONSULTOR,ASSESSOR ESPECIAL,1,1,"0,00","0,00","0,00","16.610,31"
2013,CONSULTOR,CHEFE DE UNIDADE,1,1,"0,00","0,00","0,00","16.273,38"
2013,CONSULTOR LEGISLATIVO,,682,61,"4.042.517,05","'-1.558.755,08","0,00","9.934.874,67"
2013,CONSULTOR LEGISLATIVO,ASSESSOR,8,1,"60.254,67","'-19.269,56","0,00","116.203,44"
2013,CONSULTOR LEGISLATIVO,ASSESSOR ESPECIAL,10,1,"79.234,17","'-28.914,57","0,00","195.707,66"
2013,CONSULTOR LEGISLATIVO,CARGO EM COMISSAO,1,1,"0,00","0,00","0,00","12.746,96"
2013,CONSULTOR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,9,2,"0,00","0,00","0,00","154.552,59"
2013,CONSULTOR LEGISLATIVO,CARGO ESPECIAL DE,2,2,"0,00","0,00","0,00","22.599,95"
2013,CONSULTOR LEGISLATIVO,CARGO ESPECIAL DE GABINETE,59,7,"445.779,40","'-207.645,17","0,00","990.754,35"
2013,CONSULTOR LEGISLATIVO,CHEFE DE GABINETE PARLAMENTAR,12,1,"108.054,57","'-66.150,78","0,00","163.193,08"
2013,CONSULTOR LEGISLATIVO,CHEFE DE SETOR,20,2,"158.459,46","'-57.746,47","0,00","320.516,74"
2013,CONSULTOR LEGISLATIVO,CHEFE DE UNIDADE,47,5,"356.168,97","'-173.101,95","0,00","837.716,36"
2013,CONSULTOR LEGISLATIVO,SECRETARIO DE,1,1,"0,00","0,00","0,00","14.006,12"
2013,CONSULTOR LEGISLATIVO,SECRETARIO DE COMISSAO,3,1,"0,00","0,00","0,00","47.162,33"
2013,CONSULTOR LEGISLATIVO,SECRETARIO GERAL,1,1,"0,00","0,00","0,00","17.831,71"
2013,CONSULTOR LEGISLATIVO,SECRETARIO GERAL PRESIDENCIA,11,1,"88.265,04","'-35.366,97","0,00","225.625,01"
2013,CONSULTOR TECNICO LEGISLATIVO,,506,169,"11.810.475,15","'-4.590.450,45","0,00","7.220.024,70"
2013,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR DE ACOMP. DE OBRAS,3,1,"62.765,85","'-19.240,20","0,00","43.525,65"
2013,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR DE COMISSAO,3,1,"85.067,01","'-37.948,72","0,00","47.118,29"
2013,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR ESPECIAL,3,1,"81.103,92","'-37.874,32","0,00","43.229,60"
2013,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR JURIDICO,3,1,"89.470,29","'-37.635,33","0,00","51.834,96"
2013,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,6,2,"165.113,14","'-81.704,09","0,00","83.409,05"
2013,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,10,4,"239.606,71","'-92.366,70","0,00","147.240,01"
2013,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,9,3,"223.991,88","'-85.432,61","0,00","138.559,27"
2013,CONSULTOR TECNICO LEGISLATIVO,CARGO ESPECIAL DE GABINETE,3,1,"77.414,16","'-28.963,31","0,00","48.450,85"
2013,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE NUCLEO,12,4,"274.304,85","'-81.768,51","0,00","192.536,34"
2013,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE SECAO,12,4,"347.509,92","'-151.552,45","0,00","195.957,47"
2013,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE SETOR,18,6,"540.120,38","'-241.001,36","0,00","299.119,02"
2013,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE UNIDADE,3,1,"79.234,17","'-29.168,08","0,00","50.066,09"
2013,CONSULTOR TECNICO LEGISLATIVO,COORDENADOR,3,1,"85.737,30","'-42.513,44","0,00","43.223,86"
2013,CONSULTOR TECNICO LEGISLATIVO,DF-11,3,1,"65.547,60","'-19.130,25","0,00","46.417,35"
2013,CONSULTOR TECNICO LEGISLATIVO,PROCURADOR-GERAL,3,1,"147.169,28","'-87.408,30","0,00","59.760,98"
2013,CONSULTOR TECNICO LEGISLATIVO,SECRETARIO DE COMISSAO,6,2,"177.472,84","'-73.152,94","0,00","104.319,90"
2013,CONSULTOR TÉCNICO,,70,56,"0,00","0,00","0,00","994.134,36"
2013,CONSULTOR TÉCNICO,ASSESSOR DE,1,1,"0,00","0,00","0,00","15.189,74"
2013,CONSULTOR TÉCNICO,CARGO EM COMISSAO,10,7,"0,00","0,00","0,00","181.316,76"
2013,CONSULTOR TÉCNICO,CARGO EM COMISSÃO,6,5,"0,00","0,00","0,00","61.875,29"
2013,CONSULTOR TÉCNICO,CHEFE DE SETOR,4,3,"0,00","0,00","0,00","67.671,74"
2013,CONSULTOR TÉCNICO,CHEFE DE UNIDADE,2,1,"0,00","0,00","0,00","14.591,98"
2013,CONSULTOR TÉCNICO LEGISLATIVO,,1394,173,"0,00","0,00","0,00","20.244.779,76"
2013,CONSULTOR TÉCNICO LEGISLATIVO,ASSESSOR CL-11,3,1,"0,00","0,00","0,00","32.469,92"
2013,CONSULTOR TÉCNICO LEGISLATIVO,ASSESSOR DE ACOMP. DE OBRAS,9,2,"0,00","0,00","0,00","152.468,94"
2013,CONSULTOR TÉCNICO LEGISLATIVO,ASSESSOR DE COMISSAO,6,1,"0,00","0,00","0,00","97.909,07"
2013,CONSULTOR TÉCNICO LEGISLATIVO,ASSESSOR ESPECIAL,8,1,"0,00","0,00","0,00","148.759,80"
2013,CONSULTOR TÉCNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,11,3,"0,00","0,00","0,00","182.561,96"
2013,CONSULTOR TÉCNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,36,8,"0,00","0,00","0,00","524.878,76"
2013,CONSULTOR TÉCNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,26,5,"0,00","0,00","0,00","331.377,97"
2013,CONSULTOR TÉCNICO LEGISLATIVO,CARGO ESPECIAL DE GABINETE,12,3,"0,00","0,00","0,00","184.990,12"
2013,CONSULTOR TÉCNICO LEGISLATIVO,CHEFE DE SECAO,35,7,"0,00","0,00","0,00","540.502,91"
2013,CONSULTOR TÉCNICO LEGISLATIVO,CHEFE DE SETOR,45,6,"0,00","0,00","0,00","729.667,43"
2013,CONSULTOR TÉCNICO LEGISLATIVO,CHEFE DE UNIDADE,7,1,"0,00","0,00","0,00","112.840,56"
2013,CONSULTOR TÉCNICO LEGISLATIVO,COORDENADOR,5,1,"0,00","0,00","0,00","78.469,05"
2013,CONSULTOR TÉCNICO LEGISLATIVO,DF-11,9,1,"0,00","0,00","0,00","142.452,17"
2013,CONSULTOR TÉCNICO LEGISLATIVO,SECRETARIO DE COMISSAO,9,1,"0,00","0,00","0,00","176.415,54"
2013,PROCURADOR,,54,8,"0,00","0,00","0,00","743.933,71"
2013,PROCURADOR,ASSESSOR JURIDICO,9,1,"0,00","0,00","0,00","194.583,70"
2013,PROCURADOR,CHEFE DE NUCLEO,36,5,"0,00","0,00","0,00","678.246,05"
2013,PROCURADOR,PRESIDENTE CPL,1,1,"0,00","0,00","0,00","17.476,96"
2013,PROCURADOR,PROCURADOR-GERAL,8,2,"0,00","0,00","0,00","137.705,90"
2013,PROCURADOR,SECRETARIO DE,1,1,"0,00","0,00","0,00","15.962,67"
2013,PROCURADOR,SECRETARIO DE COMISSAO,8,1,"0,00","0,00","0,00","143.680,51"
2013,TECNICO LEGISLATIVO,,580,196,"9.320.834,34","'-3.803.192,24","0,00","5.517.642,10"
2013,TECNICO LEGISLATIVO,ASSESSOR DA CPL,3,1,"77.882,25","'-41.158,92","0,00","36.723,33"
2013,TECNICO LEGISLATIVO,ASSESSOR DE APOIO ATIV.PLENARIO,3,1,"62.414,97","'-20.704,77","0,00","41.710,20"
2013,TECNICO LEGISLATIVO,ASSESSOR JURIDICO,3,1,"72.502,74","'-25.465,99","0,00","47.036,75"
2013,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,19,7,"317.454,34","'-136.157,64","0,00","181.296,70"
2013,TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,57,19,"1.082.616,43","'-463.364,45","0,00","619.251,98"
2013,TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,11,4,"199.474,68","'-91.061,30","0,00","108.413,38"
2013,TECNICO LEGISLATIVO,CHEFE DE NUCLEO DE APOIO,3,1,"55.615,26","'-19.867,35","0,00","35.747,91"
2013,TECNICO LEGISLATIVO,CHEFE DE SECAO,18,6,"444.281,09","'-188.236,01","0,00","256.045,08"
2013,TECNICO LEGISLATIVO,CHEFE DE SETOR,30,10,"713.970,77","'-251.152,74","0,00","462.818,03"
2013,TECNICO LEGISLATIVO,COORDENADOR DE COMISSAO,3,1,"71.017,98","'-37.403,18","0,00","33.614,80"
2013,TECNICO LEGISLATIVO,DIRETOR,6,2,"142.560,93","'-55.192,39","0,00","87.368,54"
2013,TECNICO LEGISLATIVO,MEMBRO TITULAR/VICE- PRESIDENTE,3,1,"65.607,27","'-22.229,49","0,00","43.377,78"
2013,TECNICO LEGISLATIVO,MEMBRO-TITULAR,3,1,"65.851,29","'-44.160,47","0,00","21.690,82"
2013,TÉCNICO LEGISLATIVO,,1768,204,"0,00","0,00","0,00","17.061.624,45"
2013,TÉCNICO LEGISLATIVO,ASSESSOR DA CPL,9,1,"0,00","0,00","0,00","106.783,20"
2013,TÉCNICO LEGISLATIVO,ASSESSOR DE APOIO,1,1,"0,00","0,00","0,00","18.196,23"
2013,TÉCNICO LEGISLATIVO,ASSESSOR DE APOIO ATIV.PLENARIO,8,1,"0,00","0,00","0,00","117.972,82"
2013,TÉCNICO LEGISLATIVO,CARGO EM COMISSAO,16,12,"0,00","0,00","0,00","172.300,43"
2013,TÉCNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,57,9,"0,00","0,00","0,00","566.655,37"
2013,TÉCNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,142,22,"0,00","0,00","0,00","1.659.521,25"
2013,TÉCNICO LEGISLATIVO,CARGO EM COMISSÃO,5,4,"0,00","0,00","0,00","38.327,93"
2013,TÉCNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,35,5,"0,00","0,00","0,00","300.816,60"
2013,TÉCNICO LEGISLATIVO,CHEFE DE DIVISAO,3,1,"0,00","0,00","0,00","36.227,43"
2013,TÉCNICO LEGISLATIVO,CHEFE DE NUCLEO DE APOIO,9,1,"0,00","0,00","0,00","122.350,86"
2013,TÉCNICO LEGISLATIVO,CHEFE DE SECAO,58,7,"0,00","0,00","0,00","758.825,27"
2013,TÉCNICO LEGISLATIVO,CHEFE DE SETOR,84,10,"0,00","0,00","0,00","1.293.443,80"
2013,TÉCNICO LEGISLATIVO,COORDENADOR DE,1,1,"0,00","0,00","0,00","8.788,34"
2013,TÉCNICO LEGISLATIVO,COORDENADOR DE COMISSAO,8,1,"0,00","0,00","0,00","81.722,85"
2013,TÉCNICO LEGISLATIVO,DEPUTADO DISTRITAL DEPUTADO DISTRITAL,5,1,"0,00","0,00","0,00","49.010,03"
2013,TÉCNICO LEGISLATIVO,DIRETOR,12,2,"0,00","0,00","0,00","184.614,41"
2013,TÉCNICO LEGISLATIVO,MEMBRO TITULAR/VICE-,2,1,"0,00","0,00","0,00","26.662,28"
2013,TÉCNICO LEGISLATIVO,MEMBRO TITULAR/VICE- PRESIDENTE,7,1,"0,00","0,00","0,00","120.261,89"
2013,TÉCNICO LEGISLATIVO,MEMBRO-TITULAR,9,1,"0,00","0,00","0,00","57.481,11"
2014,,,512,47,"2.979.858,67","'-781.871,55","0,00","2.197.987,12"
2014,,ASSESSOR,224,22,"1.514.634,65","'-451.770,28","0,00","1.062.864,37"
2014,,ASSESSOR CHEFE GAB. VICE-PRESIDENCIA,12,1,"159.365,45","'-39.218,30","0,00","120.147,15"
2014,,ASSESSOR CL-10,24,2,"203.578,14","'-71.394,22","0,00","132.183,92"
2014,,ASSESSOR CL-11,12,1,"111.802,13","'-28.320,25","0,00","83.481,88"
2014,,ASSESSOR CL-12,12,1,"93.140,66","'-21.045,44","0,00","72.095,22"
2014,,ASSESSOR DA ASSESSORIA DE PLENARIO E DISTRIBUICAO,12,1,"116.177,00","'-46.154,09","0,00","70.022,91"
2014,,ASSESSOR DA PRG,12,1,"122.982,25","'-28.241,69","0,00","94.740,56"
2014,,ASSESSOR DA PROCURADORIA GERAL,12,2,"146.092,99","'-49.188,54","0,00","96.904,45"
2014,,ASSESSOR DE CHEFE DE SETOR,24,3,"204.811,63","'-49.169,51","0,00","155.642,12"
2014,,ASSESSOR DE CHEFE GAB. PRESIDENCIA,12,1,"159.365,45","'-60.106,34","0,00","99.259,11"
2014,,ASSESSOR DE COMISSAO,120,14,"1.134.463,31","'-327.232,30","0,00","807.231,01"
2014,,ASSESSOR DE COMISSÃO,12,1,"116.177,00","'-40.638,69","0,00","75.538,31"
2014,,ASSESSOR DE COORDENADORIA,59,9,"572.596,45","'-217.517,47","0,00","355.078,98"
2014,,ASSESSOR DE DIRETOR - DAF,12,1,"159.365,45","'-38.293,91","0,00","121.071,54"
2014,,ASSESSOR DE DIRETOR - DLEG,12,1,"159.365,45","'-56.326,83","0,00","103.038,62"
2014,,ASSESSOR DE DIRETOR - DRH,12,1,"144.029,16","'-43.785,06","0,00","100.244,10"
2014,,ASSESSOR DE DIRETORIA,36,3,"345.671,29","'-141.164,10","0,00","204.507,19"
2014,,ASSESSOR DE MANUTENCAO,12,1,"50.884,32","'-20.648,04","0,00","30.236,28"
2014,,ASSESSOR DE MEMBRO DA MESA DIR.,36,3,"451.670,09","'-126.705,07","0,00","324.965,02"
2014,,ASSESSOR DE MEMBRO DA MESA DIR. -,12,1,"144.029,16","'-71.690,50","0,00","72.338,66"
2014,,ASSESSOR DE REGULAÇÃO DE TRABALHOS LEGISLATIVOS,12,1,"187.887,84","'-51.293,12","0,00","136.594,72"
2014,,ASSESSOR DO GABINETE DA MESA DIR,12,1,"150.030,37","'-31.066,44","0,00","118.963,93"
2014,,ASSESSOR ESPECIAL,69,8,"848.212,80","'-296.163,64","0,00","552.049,16"
2014,,ASSESSOR JURIDICO,35,5,"363.200,81","'-106.198,20","0,00","257.002,61"
2014,,ASSESSOR MEMBRO DA MESA DIRETORA,12,1,"161.867,01","'-62.079,04","0,00","99.787,97"
2014,,ASSESSOR MESA DIRETORA,12,1,"111.802,13","'-25.805,01","0,00","85.997,12"
2014,,ASSESSOR PRESIDENCIA,24,3,"227.826,30","'-46.141,19","0,00","181.685,11"
2014,,ASSESSOR PRIMEIRA SECRETARIA,12,2,"109.371,75","'-21.140,07","0,00","88.231,68"
2014,,ASSESSOR SEGUNDA SECRETARIA,12,2,"120.528,21","'-26.207,84","0,00","94.320,37"
2014,,ASSESSOR TERCEIRA SECRETARIA,12,3,"110.722,34","'-24.000,72","0,00","86.721,62"
2014,,ASSESSOR VICE- PRESIDENCIA,2,1,"17.499,48","'-4.654,77","0,00","12.844,71"
2014,,ASSESSOR VICE-PRESIDENCIA,10,1,"87.497,40","'-23.589,91","0,00","63.907,49"
2014,,CARGO DE NATUREZA ESPECIAL,545,55,"8.839.849,81","'-2.761.695,58","0,00","6.078.154,23"
2014,,CARGO ESPECIAL DE GABINETE,6974,756,"41.473.317,83","'-11.755.013,55","0,00","29.718.304,28"
2014,,CHEFE DE ASSESSORIA,24,2,"408.829,83","'-143.020,23","0,00","265.809,60"
2014,,CHEFE DE DIVISAO,108,9,"1.521.910,83","'-427.077,97","0,00","1.094.832,86"
2014,,CHEFE DE GAB. PARLAMENTAR,60,7,"950.329,28","'-250.862,60","0,00","699.466,68"
2014,,CHEFE DE GABINETE DE MEMBRO DA MESA,60,5,"938.030,43","'-303.029,35","0,00","635.001,08"
2014,,CHEFE DE GABINETE PARLAMENTAR,60,6,"937.410,33","'-267.453,69","0,00","669.956,64"
2014,,CHEFE DE SECAO,48,5,"528.041,28","'-198.059,78","0,00","329.981,50"
2014,,CHEFE DE SEÇÃO,12,1,"143.428,68","'-78.878,44","0,00","64.550,24"
2014,,CHEFE GAB. PARLAMENTAR,116,10,"1.872.851,67","'-590.267,96","0,00","1.282.583,71"
2014,,CHEFE GAB. WASNY DE ROURE,12,2,"222.602,54","'-94.771,70","0,00","127.830,84"
2014,,COORDENADOR,45,5,"590.654,84","'-228.520,14","0,00","362.134,70"
2014,,COORDENADOR DE POLICIA LEGISLATIVA,12,2,"145.168,35","'-42.875,16","0,00","102.293,19"
2014,,DEPUTADO DISTRITAL,279,24,"5.625.769,22","'-1.936.223,45","0,00","3.689.545,77"
2014,,DIRETOR,24,2,"317.513,88","'-179.715,85","0,00","137.798,03"
2014,,GERENTE COORDENADOR-FASCAL,12,1,"168.130,34","'-75.790,61","0,00","92.339,73"
2014,,MEMBRO-TITULAR,12,2,"116.663,40","'-53.198,96","0,00","63.464,44"
2014,,PRESIDENTE CPL,12,1,"154.031,18","'-33.038,21","0,00","120.992,97"
2014,,SECRETARIO DE COMISSAO,118,12,"1.519.764,79","'-399.151,01","0,00","1.120.613,78"
2014,,SECRETARIO EXECUTIVO DA 1 SECRETARIA,12,1,"154.050,56","'-34.053,73","0,00","119.996,83"
2014,,SECRETARIO EXECUTIVO DA 2 SECRETARIA,12,1,"219.811,40","'-50.005,53","0,00","169.805,87"
2014,,SECRETARIO EXECUTIVO DA 3 SECRETARIA,12,1,"216.655,20","'-76.865,02","0,00","139.790,18"
2014,,SECRETARIO EXECUTIVO DA VICE-PRESIDENCIA,12,1,"234.743,26","'-49.495,20","0,00","185.248,06"
2014,,SECRETARIO PARLAMENTAR,1351,180,"2.788.374,99","'-702.093,99","0,00","2.086.281,00"
2014,,SEGURANCA PARLAMENTAR,557,63,"3.230.073,88","'-935.176,07","0,00","2.294.897,81"
2014,ASSISTENTE LEGISLATIVO,,1257,108,"16.748.611,26","'-7.201.764,29","0,00","9.546.846,97"
2014,ASSISTENTE LEGISLATIVO,ASSESSOR DE CERIMONIAL,12,1,"198.849,37","'-132.351,03","0,00","66.498,34"
2014,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,63,7,"958.393,63","'-440.526,38","0,00","517.867,25"
2014,ASSISTENTE LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,79,8,"1.245.758,55","'-504.437,09","0,00","741.321,46"
2014,ASSISTENTE LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,121,11,"1.951.236,14","'-725.340,06","0,00","1.225.896,08"
2014,ASSISTENTE LEGISLATIVO,CARGO ESPECIAL DE GABINETE,12,1,"206.995,61","'-89.061,96","0,00","117.933,65"
2014,ASSISTENTE LEGISLATIVO,CHEFE DE SECAO,60,5,"1.337.840,73","'-708.286,13","0,00","629.554,60"
2014,ASSISTENTE LEGISLATIVO,CHEFE DE SETOR,84,7,"1.870.508,02","'-663.872,18","0,00","1.206.635,84"
2014,ASSISTENTE LEGISLATIVO,CHEFE DE UNIDADE,12,1,"270.937,89","'-80.717,90","0,00","190.219,99"
2014,ASSISTENTE LEGISLATIVO,MEMBRO-TITULAR,12,1,"230.455,54","'-83.942,09","0,00","146.513,45"
2014,AUXILIAR LEGISLATIVO,,2258,189,"19.672.722,69","'-7.710.210,05","0,00","11.962.512,64"
2014,AUXILIAR LEGISLATIVO,ASSESSOR DE CERIMONIAL GARCOM,12,1,"149.180,31","'-54.825,34","0,00","94.354,97"
2014,AUXILIAR LEGISLATIVO,ASSESSOR DE DIST. E PROPOSICAO,12,1,"132.032,25","'-43.892,42","0,00","88.139,83"
2014,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,72,6,"785.252,74","'-370.632,41","0,00","414.620,33"
2014,AUXILIAR LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,96,8,"1.158.651,60","'-530.539,16","0,00","628.112,44"
2014,AUXILIAR LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,77,7,"898.856,70","'-385.616,31","0,00","513.240,39"
2014,AUXILIAR LEGISLATIVO,CHEFE DE SECAO,12,1,"217.435,96","'-118.479,98","0,00","98.955,98"
2014,AUXILIAR LEGISLATIVO,CHEFE DE SETOR,12,1,"213.687,52","'-81.352,84","0,00","132.334,68"
2014,CONSULTOR LEGISLATIVO,,714,61,"19.691.906,21","'-7.667.269,88","0,00","12.014.070,20"
2014,CONSULTOR LEGISLATIVO,ASSESSOR,12,1,"286.840,24","'-97.050,46","0,00","189.789,78"
2014,CONSULTOR LEGISLATIVO,CARGO ESPECIAL DE GABINETE,62,6,"2.059.084,05","'-949.403,51","0,00","1.109.680,54"
2014,CONSULTOR LEGISLATIVO,CHEFE DE ASSESSORIA,12,1,"408.358,80","'-181.131,18","0,00","227.227,62"
2014,CONSULTOR LEGISLATIVO,CHEFE DE GABINETE PARLAMENTAR,12,1,"487.510,18","'-318.809,07","0,00","168.701,11"
2014,CONSULTOR LEGISLATIVO,CHEFE DE SETOR,24,2,"746.088,37","'-295.206,35","0,00","450.882,02"
2014,CONSULTOR LEGISLATIVO,CHEFE DE UNIDADE,40,4,"1.417.028,32","'-704.400,72","0,00","712.627,60"
2014,CONSULTOR TECNICO LEGISLATIVO,,2011,177,"54.694.103,26","'-21.639.755,60","0,00","33.054.347,66"
2014,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR DE ACOMP. DE OBRAS,12,1,"338.578,44","'-92.463,82","0,00","246.114,62"
2014,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR DE COMISSAO,10,1,"354.522,45","'-158.496,31","0,00","196.026,14"
2014,CONSULTOR TECNICO LEGISLATIVO,ASSESSOR JURIDICO,3,1,"133.019,00","'-49.779,13","0,00","83.239,87"
2014,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE ASSISTÊNCIA,20,2,"689.110,95","'-326.162,17","0,00","362.948,78"
2014,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSAO DE SUPERVISAO,28,5,"820.907,03","'-325.139,85","0,00","495.767,18"
2014,CONSULTOR TECNICO LEGISLATIVO,CARGO EM COMISSÃO DE ASSESSORAMENTO,39,4,"1.063.026,47","'-472.664,81","0,00","590.361,66"
2014,CONSULTOR TECNICO LEGISLATIVO,CARGO ESPECIAL DE GABINETE,12,1,"362.070,36","'-146.208,45","0,00","215.861,91"
2014,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE NUCLEO,24,5,"723.407,51","'-211.975,77","0,00","511.431,74"
2014,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE SECAO,46,5,"1.566.870,70","'-722.305,10","0,00","844.565,60"
2014,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE SETOR,64,8,"2.093.007,05","'-849.379,08","0,00","1.243.627,97"
2014,CONSULTOR TECNICO LEGISLATIVO,CHEFE DE UNIDADE,12,1,"382.418,10","'-159.495,39","0,00","222.922,71"
2014,CONSULTOR TECNICO LEGISLATIVO,COORDENADOR,12,1,"387.839,58","'-214.700,46","0,00","173.139,12"
