ano,tipo_votacao,co_materia,materia,data,votos_sim,votos_nao,abstencoes,votos_nao_informado,total_votos,as_of,ementa
2023,NOMINAL,7271,2º TURNO DO PROJETO DE RESOLUÇÃO Nº 18/2023,2023-08-29,18,3,0,0,21,2026-08-27,"DISPÕE SOBRE A CONCESSÃO DOS TÍTULOS DE CIDADÃO HONORÁRIO DE BRASÍLIA E DE CIDADÃO BENEMÉRITO DE BRASÍLIA, CONFORME PREVÊ O ART. 60, XLI, DA LEI ORGÂNICA DO DISTRITO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7273,1º TURNO PLC Nº 25/2023,2023-10-10,22,0,0,0,22,2026-08-27,DISPÕE SOBRE O PARCELAMENTO DO SOLO URBANO NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.
2023,NOMINAL,7274,2º TURNO PLC Nº 25/2023,2023-10-10,22,0,1,0,23,2026-08-27,DISPÕE SOBRE O PARCELAMENTO DO SOLO URBANO NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.
2023,NOMINAL,7278,TURNO ÚNICO PDL Nº 41/2023,2023-08-29,8,11,0,0,19,2026-08-27,"SUSTA OS EFEITOS DA PORTARIA INAS Nº 102, DE 11 DE AGOSTO DE 2023, QUE FIXA VALORES DE CONTRIBUIÇÃO DOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF SAÚDE."
2023,NOMINAL,7305,TURNO ÚNICO PROJETO DE DECRETO LEGISLATIVO Nº 34/2023,2023-08-29,16,4,0,0,20,2026-08-27,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO AO SENHOR OMAR AZIZ, SENADOR DA REPÚBLICA FEDERATIVA DO BRASIL."
2023,NOMINAL,7385,PROJETO DE DECRETO LEGISLATIVO Nº 27/2023,2023-09-26,14,6,0,0,20,2026-08-27,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE BRASÍLIA AO MINISTRO DA JUSTIÇA E SEGURANÇA PÚBLICA, SENHOR FLÁVIO DINO DE CASTRO E COSTA."
2023,NOMINAL,7387,PARECER CCJ AO PDL Nº 27/2023,2023-09-26,12,5,0,0,17,2026-08-27,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE BRASÍLIA AO MINISTRO DA JUSTIÇA E SEGURANÇA PÚBLICA, SENHOR FLÁVIO DINO DE CASTRO E COSTA."
2023,NOMINAL,7388,PROJETO DE DECRETO LEGISLATIVO Nº 37/2023,2023-09-26,15,0,0,0,15,2026-08-27,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE BRASÍLIA AO SENHOR PROCURADOR- GERAL DE JUSTIÇA DO MINISTÉRIO PÚBLICO DO DISTRITO FEDERAL E TERRITÓRIO, GEORGES CARLOS FREDDERICO MOREIRA SEIGNEUR"
2023,NOMINAL,7395,TURNO ÚNICO PDL Nº 30/2023,2023-09-26,14,5,0,0,19,2026-08-27,CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE BRASÍLIA AO EXCELENTÍSSIMO MINISTRO ANDRÉ MENDONÇA.
2023,NOMINAL,7400,1º TURNO DO PROJETO DE LEI Nº 454/2023,2023-09-19,15,7,0,0,22,2026-08-27,"ALTERA A LEI Nº 4.858, DE 29 DE JUNHO DE 2012, QUE REGULAMENTA, NO PODER EXECUTIVO, O ART. 19, INCISO V, DA LEI ORGÂNICA DO DISTRITO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7414,TURNO ÚNICO MOÇÃO Nº 378/2023,2023-09-19,15,4,1,0,20,2026-08-27,REQUER MOÇÃO DE APOIO AO CONGRESSO NACIONAL PELO FORTALECIMENTO DE SUAS COMPETÊNCIAS LEGISLATIVAS.
2023,NOMINAL,7415,TURNO ÚNICO MOÇÃO Nº 383/2023,2023-09-19,16,4,0,0,20,2026-08-27,"MANIFESTA MOÇÃO DE APOIO AO SENADO FEDERAL E À CÂMARA DOS DEPUTADOS EM FACE DO RESPEITO À SUA COMPETÊNCIA CONSTITUICIONAL TÍPICA LEGIFERANTE, FRENTE AOS DEMAIS PODERES DA UNIÃO."
2023,NOMINAL,7419,TURNO ÚNICO PDL Nº 21/2023,2023-09-26,14,5,0,0,19,2026-08-27,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE BRASÍLIA AO EXCELENTÍSSIMO SENHOR IVES GANDRA DA SILVA MARTINS FILHO, MINISTRO DO TRIBUNAL SUPERIOR DO TRABALHO."
2023,NOMINAL,7440,1º TURNO PLC Nº 31/2023,2023-10-03,22,0,1,0,23,2026-08-27,"HOMOLOGA O CONVÊNIO ICMS 116, DE 04 DE AGOSTO DE 2023, QUE AUTORIZA O DISTRITO FEDERAL A INSTITUIR
PROGRAMA DE REMISSÃO PARCIAL DE DÉBITOS FISCAIS E DE ANISTIA PARCIAL DE SUAS MULTAS E JUROS RELATIVOS
AO ICMS NA FORMA QUE ESPECIFICA; E INSTITUI O PROGRAMA DE INCENTIVO À REGULARIZAÇÃO FISCAL DO
DISTRITO FEDERAL - REFIS-DF 2023"
2023,NOMINAL,7441,2º TURNO PLC Nº 31/2023,2023-10-03,22,0,1,0,23,2026-08-27,"HOMOLOGA O CONVÊNIO ICMS 116, DE 04 DE AGOSTO DE 2023, QUE AUTORIZA O DISTRITO FEDERAL A INSTITUIR
PROGRAMA DE REMISSÃO PARCIAL DE DÉBITOS FISCAIS E DE ANISTIA PARCIAL DE SUAS MULTAS E JUROS RELATIVOS
AO ICMS NA FORMA QUE ESPECIFICA; E INSTITUI O PROGRAMA DE INCENTIVO À REGULARIZAÇÃO FISCAL DO
DISTRITO FEDERAL - REFIS-DF 2023"
2023,NOMINAL,7450,1º TURNO DO PROJETO DE LEI  Nº 588/2023,2023-10-03,15,6,1,0,22,2026-08-27,"ALTERA A LEI Nº 1.254, DE 8 DE NOVEMBRO DE 1996, QUE DISPÕE QUANTO AO IMPOSTO SOBRE OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E SOBRE PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIPAL E DE COMUNICAÇÃO - ICMS E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7455,BLOCO REQUERIMENTOS 10.10.2023,2023-10-10,17,0,0,0,17,2026-08-27,"REQUERIMENTOS Nº 513, 672, 681, 723, 724, 725, 729, 867, 868, 898, 906, 910 E 917 A 920, TODOS DE 2023."
2023,NOMINAL,7457,BLOCO PDL 26.09.2023,2023-09-26,18,0,0,0,18,2026-08-27,"PROJETOS DE DECRETO LEGISLATIVO Nº 18/2023, 270/2022, 289/2022, 279/2022, 200/2021 CJ 210/2021, 294/2022, 40/2023, 15/2023 E 42/2023."
2023,NOMINAL,7460,DESTAQUE EMENDA Nº 7 AO PL Nº 2872/2022,2023-09-26,17,0,1,0,18,2026-08-27,NÃO INFORMADO
2023,NOMINAL,7470,1º TURNO DO PROJETO DE LEI  Nº 468/2023,2023-10-17,22,0,0,0,22,2026-08-27,"ALTERA A LEI Nº 1.254, DE 8 DE NOVEMBRO DE 1996, QUE DISPÕE QUANTO AO IMPOSTO SOBRE OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E SOBRE PRESTAÇÕES DE 
SERVIÇOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIPAL E DE COMUNICAÇÃO - ICMS."
2023,NOMINAL,7471,2º TURNO DO PROJETO DE LEI  Nº 468/2023,2023-10-17,21,0,0,0,21,2026-08-27,"ALTERA A LEI Nº 1.254, DE 8 DE NOVEMBRO DE 1996, QUE DISPÕE QUANTO AO IMPOSTO SOBRE OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E SOBRE PRESTAÇÕES DE 
SERVIÇOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIPAL E DE COMUNICAÇÃO - ICMS."
2023,NOMINAL,7478,REQUERIMENTO Nº /2023,2023-10-03,5,17,0,0,22,2026-08-27,REQUER O ADIAMENTO DE VOTAÇÃO DO PLC Nº 31/2023
2023,NOMINAL,7481,EMENDA DESTACADA Nº 2 Nº 31/2023,2023-10-03,1,21,1,0,23,2026-08-27,"EMENDA DESATCADA Nº 2 AO PROJETO DE LEI COMPLEMENTAR Nº 31, DE 2023, DE AUTORIA DO PODER EXECUTIVO QUE HOMOLOGA O CONVÊNIO ICMS 116, DE 04 DE AGOSTO DE 2023, QUE AUTORIZA O DISTRITO FEDERAL A INSTITUIR PROGRAMA DE REMISSÃO PARCIAL DE DÉBITOS FISCAIS E 
DE ANISTIA PARCIAL DE SUAS MULTAS E JUROS RELATIVOS AO ICMS NA FORMA QUE ESPECIFICA; E INSTITUI O PROGRAMA DE INCENTIVO À REGULARIZAÇÃO FISCAL DO DISTRITO FEDERAL - REFIS-DF 2023."
2023,NOMINAL,7482,EMENDA DESTACADA Nº 10 Nº 31/2023,2023-10-03,7,16,0,0,23,2026-08-27,"EMENDA DESATCADA Nº 10 AO PROJETO DE LEI COMPLEMENTAR Nº 31, DE 2023, DE AUTORIA DO PODER EXECUTIVO QUE HOMOLOGA O CONVÊNIO ICMS 116, DE 04 DE AGOSTO DE 2023, QUE AUTORIZA O DISTRITO FEDERAL A INSTITUIR PROGRAMA DE REMISSÃO PARCIAL DE DÉBITOS FISCAIS E 
DE ANISTIA PARCIAL DE SUAS MULTAS E JUROS RELATIVOS AO ICMS NA FORMA QUE ESPECIFICA; E INSTITUI O PROGRAMA DE INCENTIVO À REGULARIZAÇÃO FISCAL DO DISTRITO FEDERAL - REFIS-DF 2023."
2023,NOMINAL,7483,EMENDA DESTACADA Nº 15 Nº 31/2023,2023-10-03,10,13,0,0,23,2026-08-27,"EMENDA DESATCADA Nº 15 AO PROJETO DE LEI COMPLEMENTAR Nº 31, DE 2023, DE AUTORIA DO PODER EXECUTIVO QUE HOMOLOGA O CONVÊNIO ICMS 116, DE 04 DE AGOSTO DE 2023, QUE AUTORIZA O DISTRITO FEDERAL A INSTITUIR PROGRAMA DE REMISSÃO PARCIAL DE DÉBITOS FISCAIS E 
DE ANISTIA PARCIAL DE SUAS MULTAS E JUROS RELATIVOS AO ICMS NA FORMA QUE ESPECIFICA; E INSTITUI O PROGRAMA DE INCENTIVO À REGULARIZAÇÃO FISCAL DO DISTRITO FEDERAL - REFIS-DF 2023."
2023,NOMINAL,7486,EMENDA DESTACADA Nº 35 AO PLC Nº 25/2023,2023-10-10,7,16,0,0,23,2026-08-27,"EMENDA DESTACADA Nº 35 AO PLC 25/2023, QUE DISPÕE SOBRE O PARCELAMENTO DO SOLO URBANO NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7487,"EMENDAS DESTACADAS Nº 22, 23 E 87 AO PLC Nº 25/2023",2023-10-24,19,0,1,0,20,2026-08-27,"EMENDAS DESTACADAS Nº 22, 23 E 87 AO PLC 25/2023, QUE DISPÕE SOBRE O PARCELAMENTO DO SOLO URBANO NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7488,EMENDA DESTACADA Nº 68 AO PLC Nº 25/2023,2023-10-10,6,15,0,0,21,2026-08-27,"EMENDA DESTACADA Nº 68 AO PLC 25/2023, QUE DISPÕE SOBRE O PARCELAMENTO DO SOLO URBANO NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7489,EMENDA DESTACADA Nº 67 AO PLC Nº 25/2023,2023-10-10,7,16,0,0,23,2026-08-27,"EMENDA DESTACADA Nº 67 AO PLC 25/2023, QUE DISPÕE SOBRE O PARCELAMENTO DO SOLO URBANO NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7502,VETO PARCIAL PROJETO DE LEI Nº 3069/2022,2023-10-10,0,17,1,0,18,2026-08-27,"VETO PARCIAL AO ART. 8º DO PL Nº 3.069/2022, QUE DISPÕE SOBRE A PRESTAÇÃO DOS SERVIÇOS PÚBLICOS DE ILUMINAÇÃO PÚBLICA NO DISTRITO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7510,EMENDA DESTACADA Nº 46 AO PLC Nº 25/2023,2023-10-10,1,22,0,0,23,2026-08-27,"EMENDA DESTACADA Nº 46 AO PLC 25/2023, QUE DISPÕE SOBRE O PARCELAMENTO DO SOLO URBANO NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7512,EMENDA DESTACADA Nº 88 AO PLC Nº 25/2023,2023-10-10,15,6,0,0,21,2026-08-27,"EMENDA DESTACADA Nº 88 AO PLC 25/2023, QUE DISPÕE SOBRE O PARCELAMENTO DO SOLO URBANO NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7517,VETO PARCIAL EMENDAS Nº 114 E 311 PROJETO DE LEI Nº 535/2023,2023-10-10,0,20,0,0,20,2026-08-27,"VETOS PARCIAIS OPOSTOS ÀS EMENDA Nº 114 E 311 AO PL Nº 535/2023, QUE ABRE CRÉDITO ADICIONAL À LEI ORÇAMENTÁRIA ANUAL DO DISTRITO FEDERAL NO VALOR R$ 3.663.742,00."
2023,NOMINAL,7518,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 27/2023,2023-11-28,18,0,0,0,18,2026-08-27,"ALTERA A LEI COMPLEMENTAR Nº 925, DE 28 DE JUNHO DE 2017, QUE DISPÕE SOBRE A REVERSÃO AO TESOUTO DO DISTRITO FEDERAL DO SUPERAVIT FINANCEIRO DE ÓRGÃOS E ENTIDADES DA ADMINISTRAÇÃO DIRETA E INDIRETA INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7519,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 27/2023,2023-11-28,18,0,0,0,18,2026-08-27,"ALTERA A LEI COMPLEMENTAR Nº 925, DE 28 DE JUNHO DE 2017, QUE DISPÕE SOBRE A REVERSÃO AO TESOUTO DO DISTRITO FEDERAL DO SUPERAVIT FINANCEIRO DE ÓRGÃOS E ENTIDADES DA ADMINISTRAÇÃO DIRETA E INDIRETA INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7526,EMENDA DESTACADA Nº 45 AO PLC Nº 25/2023,2023-10-24,21,1,0,0,22,2026-08-27,"EMENDA DESTACADA Nº 45 AO PLC 25/2023, QUE DISPÕE SOBRE O PARCELAMENTO DO SOLO URBANO NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7527,EMENDAS DESTACADAS Nº 82 E 24 AO PLC Nº 25/2023,2023-10-24,0,21,1,0,22,2026-08-27,"EMENDAS DESTACADAS Nº 82 E 24 AO PLC 25/2023, QUE DISPÕE SOBRE O PARCELAMENTO DO SOLO URBANO NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7528,"EMENDAS DESTACADAS Nº 4, 5, 6 E 83 AO PLC Nº 25/2023",2023-10-24,1,21,0,0,22,2026-08-27,"EMENDAS DESTACADAS Nº 4, 5, 6 E 83 AO PLC 25/2023, QUE DISPÕE SOBRE O PARCELAMENTO DO SOLO URBANO NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7571,"PARECER CDESCTMAT AO PROC Nº 11, DE 2023",2023-10-31,20,0,0,0,20,2026-08-27,"INDICAÇÃO DO SR. WALID DE MELO PIRES SARIEDINE PARA OCUPAR O CARGO DE PRESIDENTE DA JUNTA COMERCIAL, INDUSTRIAL E SERVIÇOS DO DISTRITO FEDERAL – JUCIS/DF, 
EM CUMPRIMENTO AO DISPOSTO NO ART. 12 DA LEI Nº 6.315, DE 27 DE JUNHO DE 2019 E O NOME DO SR. JOSÉ FERNANDO FERREIRA DA SILVA PARA OCUPAR O CARGO DE VICE-PRESIDENTE DA JUCIS/DISTRITO FEDERAL"
2023,NOMINAL,7572,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 6/2023,2023-11-07,16,0,0,0,16,2026-08-27,"ALTERA O ANEXO ÚNICO DA LEI COMPLEMENTAR Nº 958, DE 20 DE DEZEMBRO DE 2019, QUE DEFINE OS LIMITES FÍSICOS DAS REGIÕES ADMINISTRATIVAS DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS"
2023,NOMINAL,7573,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 6/2023,2023-11-07,16,0,0,0,16,2026-08-27,"ALTERA O ANEXO ÚNICO DA LEI COMPLEMENTAR Nº 958, DE 20 DE DEZEMBRO DE 2019, QUE DEFINE OS LIMITES FÍSICOS DAS REGIÕES ADMINISTRATIVAS DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS"
2023,NOMINAL,7639,BLOCO PDL 7.11.2023,2023-11-07,16,0,0,0,16,2026-08-27,PDL Nº
2023,NOMINAL,7640,1º TURNO DO PROJETO DE LEI  Nº 452/2023,2023-12-13,20,0,0,0,20,2026-08-27,"ALTERA A LEI Nº 3.877, DE 26 DE JUNHO DE 2006, QUE DISPÕE SOBRE A POLÍTICA HABITACIONAL DO DISTRITO FEDERAL."
2023,NOMINAL,7805,1º TURNO DO PROJETO DE LEI  Nº 769/2023,2023-11-21,18,0,0,0,18,2026-08-27,"ALTERA A LEI Nº 5.106, DE 3 DE MAIO DE 2013, QUE DISPOÕE SOBRE A CARREIRA ASSISTÊNCIA À EDUCAÇÃO DO DISTRITO FEDERAL."
2023,NOMINAL,7836,TURNO ÚNICO PDL Nº 29/2023,2023-11-28,14,0,0,0,14,2026-08-27,CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE BRASÍLIA AO SR. NERTAN SILVA DE GOIS
2023,NOMINAL,7852,BLOCO PDL 28.11.2023,2023-11-28,14,0,0,0,14,2026-08-27,"PROJETOS DE DECRETO LEGISLATIVO Nº 56, 20, 12, 39 E 287 TODOS DE 2023."
2023,NOMINAL,7895,1º TURNO DO PROJETO DE LEI  Nº 724/2023,2023-12-13,22,0,0,0,22,2026-08-27,"CONCEDE REMISSÃO, ANISTIA E ISENÇÃO DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU, DO IMPOSTO SOBRE A TRANSMISSÃO CAUSA MORTIS E DOAÇÃO DE QUAISQUER BENS OU DIREITOS - ITCD, DO IMPOSTO SOBRE
A TRANSMISSÃO INTER VIVOS DE BENS IMÓVEIS POR NATUREZA OU ACESSÃO FÍSICA E DE DIREITOS REAIS SOBRE
IMÓVEIS - ITBI E DA TAXA DE LIMPEZA PÚBLICA - TLP RELATIVOS AOS IMÓVEIS PERTENCENTES AO FUNDO
GARANTIDOR DE PARCERIAS PÚBLICO-PRIVADAS DO DISTRITO FEDERAL - FGP-DF, INSTITUÍDO PELA LEI Nº 5.004, DE
21 DE DEZEMBRO DE 2012."
2023,NOMINAL,7896,2º TURNO DO PROJETO DE LEI  Nº 724/2023,2023-12-13,22,0,0,0,22,2026-08-27,"CONCEDE REMISSÃO, ANISTIA E ISENÇÃO DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU, DO IMPOSTO SOBRE A TRANSMISSÃO CAUSA MORTIS E DOAÇÃO DE QUAISQUER BENS OU DIREITOS - ITCD, DO IMPOSTO SOBRE
A TRANSMISSÃO INTER VIVOS DE BENS IMÓVEIS POR NATUREZA OU ACESSÃO FÍSICA E DE DIREITOS REAIS SOBRE
IMÓVEIS - ITBI E DA TAXA DE LIMPEZA PÚBLICA - TLP RELATIVOS AOS IMÓVEIS PERTENCENTES AO FUNDO
GARANTIDOR DE PARCERIAS PÚBLICO-PRIVADAS DO DISTRITO FEDERAL - FGP-DF, INSTITUÍDO PELA LEI Nº 5.004, DE
21 DE DEZEMBRO DE 2012."
2023,NOMINAL,7899,PARECER CDESCTMAT AO PROC 17.2023,2023-12-13,15,0,0,0,15,2026-08-27,"ENCAMINHA A RECONDUÇÃO DO SENHOR ANTÔNIO APOLINÁRIO REBELO FIGUEIRÊDO PARA OCUPAR O CARGO DE DIRETOR DA AGÊNCIA REGULADORA DE ÁGUAS, ENERGIA E SANEAMENTO BÁSICO DO DISTRITO FEDERAL - ADASA, NOS TERMOS DO § 2º DO ART. 16 DA LEI Nº 4.285, DE 26 DE DEZEMBRO DE 2008."
2023,NOMINAL,7933,TURNO ÚNICO PDL Nº  74/2023,2023-12-13,19,0,0,0,19,2026-08-27,"HOMOLOGA OS CONVÊNIOS ICMS Nº 131, DE 3 DE SETEMBRO DE 2021, E Nº 43, DE 14 DE ABRIL DE 2023."
2023,NOMINAL,7934,TURNO ÚNICO PDL Nº 73/2023,2023-12-13,18,0,0,0,18,2026-08-27,"HOMOLOGA O CONVÊNIO ICMS 21, DE 14 DE ABRIL DE 2023"
2023,NOMINAL,7935,1º TURNO DO PROJETO DE LEI  Nº 784/2023,2023-12-13,22,0,0,0,22,2026-08-27,"ALTERA A LEI Nº 6.421, DE 16 DE DEZEMBRO DE 2019, QUE DISPÕE SOBRE A REDUÇÃO DA BASE DE CÁLCULO DO IMPOSTO SOBRE OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E SOBRE PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIPAL E DE COMUNICAÇÃO -
ICMS NAS OPERAÇÕES COM A CESTA BÁSICA DE ALIMENTOS."
2023,NOMINAL,7936,2º TURNO DO PROJETO DE LEI  Nº 784/2023,2023-12-13,22,0,0,0,22,2026-08-27,"ALTERA A LEI Nº 6.421, DE 16 DE DEZEMBRO DE 2019, QUE DISPÕE SOBRE A REDUÇÃO DA BASE DE CÁLCULO DO IMPOSTO SOBRE OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E SOBRE PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIPAL E DE COMUNICAÇÃO -
ICMS NAS OPERAÇÕES COM A CESTA BÁSICA DE ALIMENTOS."
2023,NOMINAL,7939,1º TURNO DO PL Nº 502/2023 CJ PL Nº 794/2023,2023-12-13,21,0,0,0,21,2026-08-27,"PROJETO DE LEI Nº 502, DE 2023, DE AUTORIA DO DEPUTADO THIAGO MANZONI QUE ALTERA A LEI Nº 6.466, DE 27 DE DEZEMBRO DE 2019, PARA PRORROGAR, ATÉ 31 DE DEZEMBRO DE 2025, OS BENEFÍCIOS FISCAIS DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU, DO IMPOSTO SOBRE A TRANSMISSÃO CAUSA MORTIS E DOAÇÃO DE QUAISQUER BENS OU DIREITOS - ITCD, DO IMPOSTO SOBRE A TRANSMISSÃO INTER VIVOS DE BENS IMÓVEIS E DE DIREITOS A ELES RELATIVOS - ITBI E DA TAXA DE LIMPEZA PÚBLICA - TLP PREVISTOS NA LEI MENCIONADA, EM TRAMITAÇÃO CONJUNTA COM O PROJETO DE LEI Nº 794, DE 2023, DE AUTORIA DO 
PODER EXECUTIVO QUE ALTERA A LEI Nº 6.466, DE 27 DE DEZEMBRO DE 2019, QUE DISPÕE SOBRE OS BENEFÍCIOS FISCAIS DO IMPOSTO SOBRE A PROPRIEDADE DE VEÍCULOS AUTOMOTORES - IPVA, DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU, DO IMPOSTO SOBRE A TRANSMISSÃO CAUSA MORTIS E DOAÇÃO DE QUAISQUER BENS OU DIREITOS - ITCD, DO IMPOSTO SOBRE A TRANSMISSÃO INTER 
VIVOS DE BENS IMÓVEIS E DE DIREITOS A ELES RELATIVOS - ITBI E DA TAXA DE LIMPEZA PÚBLICA - TLP, E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7940,2º TURNO DO PL Nº 502/2023 CJ PL Nº 794/2023,2023-12-13,21,0,0,0,21,2026-08-27,"PROJETO DE LEI Nº 502, DE 2023, DE AUTORIA DO DEPUTADO THIAGO MANZONI QUE ALTERA A LEI Nº 6.466, DE 27 DE DEZEMBRO DE 2019, PARA PRORROGAR, ATÉ 31 DE DEZEMBRO DE 2025, OS BENEFÍCIOS FISCAIS DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU, DO IMPOSTO SOBRE A TRANSMISSÃO CAUSA MORTIS E DOAÇÃO DE QUAISQUER BENS OU DIREITOS - ITCD, DO IMPOSTO SOBRE A TRANSMISSÃO INTER VIVOS DE BENS IMÓVEIS E DE DIREITOS A ELES RELATIVOS - ITBI E DA TAXA DE LIMPEZA PÚBLICA - TLP PREVISTOS NA LEI MENCIONADA, EM TRAMITAÇÃO CONJUNTA COM O PROJETO DE LEI Nº 794, DE 2023, DE AUTORIA DO 
PODER EXECUTIVO QUE ALTERA A LEI Nº 6.466, DE 27 DE DEZEMBRO DE 2019, QUE DISPÕE SOBRE OS BENEFÍCIOS FISCAIS DO IMPOSTO SOBRE A PROPRIEDADE DE VEÍCULOS AUTOMOTORES - IPVA, DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU, DO IMPOSTO SOBRE A TRANSMISSÃO CAUSA MORTIS E DOAÇÃO DE QUAISQUER BENS OU DIREITOS - ITCD, DO IMPOSTO SOBRE A TRANSMISSÃO INTER 
VIVOS DE BENS IMÓVEIS E DE DIREITOS A ELES RELATIVOS - ITBI E DA TAXA DE LIMPEZA PÚBLICA - TLP, E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7948,1º TURNO PROJETO DE LEI COMPLEMENTAR Nº 62/2020,2023-12-13,22,0,0,0,22,2026-08-27,"ALTERA A LEI COMPLEMENTAR NO 833, DE 27 DE MAIO DE 2011, QUE DISPÕE SOBRE O PARCELAMENTO DOS CRÉDITOS DE NATUREZA TRIBUTÁRIA E NÃO TRIBUTÁRIA DE TITULARIDADE DO DISTRITO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7949,2º TURNO PROJETO DE LEI COMPLEMENTAR Nº 62/2020,2023-12-13,21,0,0,0,21,2026-08-27,"ALTERA A LEI COMPLEMENTAR NO 833, DE 27 DE MAIO DE 2011, QUE DISPÕE SOBRE O PARCELAMENTO DOS CRÉDITOS DE NATUREZA TRIBUTÁRIA E NÃO TRIBUTÁRIA DE TITULARIDADE DO DISTRITO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS."
2023,NOMINAL,7952,1º TURNO PROPOSTA DE EMENDA À LEI ORGÂNICA Nº 7/2023,2023-12-13,22,0,0,0,22,2026-08-27,DÁ NOVA REDAÇÃO AO ART. 173 DA LEI ORGÂNICA DO DISTRITO FEDERAL.
2023,NOMINAL,7964,1º TURNO DO PROJETO DE LEI  Nº 2260/2021,2023-12-12,15,7,0,0,22,2026-08-27,"AUTORIZA O PODER EXECUTIVO A PROMOVER A CONCESSÃO AO SETOR PRIVADO DA PRESTAÇÃO DO SERVIÇO PÚBLICO, PRECEDIDA DE OBRA PÚBLICA PARA REFORMA, AMPLIAÇÃO, GESTÃO, OPERAÇÃO E EXPLORAÇÃO DA RODOVIÁRIA DO PLANO PILOTO E GALERIA DOS ESTADOS DE BRASÍLIA, DISTRITO FEDERAL, E DÁ OUTRAS PROVIDÊNCIAS."
