ano,mes_numero,numero_da_ne,credor,especificacao,quantidade,valor_unitario,valor_total,modalidade,identificacao,as_of
2022,2,2022NE00069,GOVERNET EDITORA LTDA ME,Boletim de Recursos Humanos,1,"9.545,65","9.545,65",Inexigível,"Art. 25, caput",2026-08-10T19:25:51
2022,2,2022NE00069,GOVERNET EDITORA LTDA ME,Boletim de Convênios e Parcerias,1,"9.545,65","9.545,65",Inexigível,"Art. 25, caput",2026-08-10T19:25:51
2022,2,2022NE00069,GOVERNET EDITORA LTDA ME,Boletim de Administração Pública e Gestão Municipal,1,"10.221,12","10.221,12",Inexigível,"Art. 25, caput",2026-08-10T19:25:51
2022,2,2022NE00070,IDEALINE TECNOLOGIA E SEGURANCA LTDA EPP,MãO DE OBRA POR EVENTO DE MANUTENçãO PREVENTIVA DO SISTEMA DE CONTROLE DE ACESSO DE PESSOAS E VEíCULOS DO EDIFíCIO SEDE DA CLDF.(DEMAIS ESPECIFICAçõES VIDE EDITAL/ PROPOSTA).,3,"2.266,66","6.799,98",Pregão,000024/2020-CLDF,2026-08-10T19:25:51
2022,2,2022NE00070,IDEALINE TECNOLOGIA E SEGURANCA LTDA EPP,MãO DE OBRA POR EVENTO DE MANUTENçãO CORRETIVA DO SISTEMA DE CONTROLE DE ACESSO DE PESSOAS E VEíCULOS DO EDIFíCIO SEDE DA CLDF.(DEMAIS ESPECIFICAçõES VIDE EDITAL/ PROPOSTA).,12,"2.976,00","35.712,00",Pregão,000024/2020-CLDF,2026-08-10T19:25:51
2022,2,2022NE00071,SHOW TECNOLOGIA DA INFORMACAO E COM. DE EQUIP. DE,Contratação de empresa especializada para manutenção corretiva com fornecimento de peças novas e originais para 840 computadores de marca HP-Hewlett Packard todos os modelos EliteOne 800 G1. Vigência do 2º TA ao Contrato nº 12/2019-PG/CLDF: 22/05/2021 a 2,1,"38.283,03","38.283,03",Pregão,000005/2019-CLDF,2026-08-10T19:25:51
2022,2,2022NE00073,MAXVIDEO COMERCIO E SERVICOS LTDA - ME,"Contratação de empresa especializada para prestação de serviços de locação de solução telejornalismo móvel e portátil (mochilink), para áudio e vídeo, baseado em tecnologia via rede de dados com recepção e exibição em banda base, conf. Termo de Referência",1,"178.333,33","178.333,33",Pregão,000046/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00074,IDEALINE TECNOLOGIA E SEGURANCA LTDA EPP,"PEçAS PARA MANUTENçãO DO SISTEMA DE CONTROLE DE ACESSO DE PESSOAS E VEíCULOS DO EDIFíCIO SEDE DA CLDF, CONFORME ITEM 5 DA PLANILHA DO ANEXO I DO TERMO DE REFERêNCIA (DEMAIS ESPECIFICAçõES VIDE EDITAL/ PROPOSTA).",1,"68.326,13","68.326,13",Pregão,000024/2020-CLDF,2026-08-10T19:25:51
2022,2,2022NE00075,HBL CARIMBOS E PLACAS INDUSTRIA E COMERCIO LTDA - MW,"Contratação de empresa especializada para fornecimento de carimbos e produtos análogos, sob demanda, para atender as necessidades da CLDF, conforme Termo de Referência - doc SEI 0488532. (solicitação de empenho DIAP - SEI 0657931 e Despacho DAF - SEI 0658",1,"3.578,00","3.578,00",Pregão Eletrônico com Ata,000031/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00076,2L COMERCIO E SERVICOS DE TELECOMUNICACOES EIRELI,"Contratação de empresa especializada, com habilitação para construir diagnóstico completo das necessidades, acompanhado da entrega de Projeto Técnico/Executivo e prestação de assessoria técnica, visando à atualização tecnológica dos recursos audiovisuais",1,"11.639,88","11.639,88",Dispensa de Licitação,"Art. 24, inciso V",2026-08-10T19:25:51
2022,2,2022NE00077,DROGARIA LIBERAL E PEREIRA EIRELI,"Fornecimento parcelado de insumos de enfermagem e de medicamentos para o Setor de Assistência à Saúde da Câmara Legislativa do Distrito Federal (SAS/CLDF), conf. Termo de Referência, doc SEI 0613298.",1,"25.662,37","25.662,37",Pregão,000055/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00078,TECNOLTA EQUIPAMENTOS ELETRONICOS LTDA,"Contratação de empresa especializada para prestação de serviços contínuos de impressão de cópias reprográficas, com fornecimento de equipamentos digitais preto e branco, manutenção preventiva e corretiva com fornecimento de peças, fornecimento de insumos",1,"198.655,06","198.655,06",Pregão,000011/2018-CLDF,2026-08-10T19:25:51
2022,2,2022NE00079,ZEPIM SEGURANCA E VIGILANCIA EIRELI,"Contratação, por meio de execução indireta, de serviços contínuos de vigilância patrimonial (armada e desarmada) para a preservação do patrimônio público e a segurança dos servidores e do público em geral no edifício e em áreas da CLDF, conforme Contrato",1,"1.063.691,35","1.063.691,35",Dispensa de Licitação,"Art. 24, Inciso IV",2026-08-10T19:25:51
2022,2,2022NE00080,VIPPIM VIGILÂNCIA E SEGURANÇA LTDA,"Contratação por meio de execução indireta, de serviços de Bombeiro Civil, apoio adm. na área de segurança contra incêndio, pânico, abandono de edificações, primeiros socorros, treinamento de bombeiros voluntários, desenvolvimento e implantação de política",1,"870.983,97","870.983,97",Pregão,000002/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00081,BELFORT GERENCIAMENTO DE RESÍDUOS LTDA,"Contratação de serviços de coleta de resíduos dos serviços de saúde (RSS) da CLDF, conforme Contrato CLDF Nº 02/2018-PG (doc SEI 0272740) Quarto Termo Aditivo (doc SEI 0603183), Despachos SAS, doc SEI 0666054 e doc SEI 0590136, e Despacho DAF, doc SEI 066",12,"289,46","3.473,52",Pregão,000026/2017-CLDF,2026-08-10T19:25:51
2022,2,2022NE00082,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,"Contratação de empresa para fornec. de material bibliográfico, nacional e estrangeiro, exclusivamente disponível no mercado interno brasileiro, incluindo livros impressos, multimeios, folhetos, mapas, dicionários, enciclopédias, anuários, fascículos avuls",1,"40.325,27","40.325,27",Pregão,000021/2019-CLDF,2026-08-10T19:25:51
2022,2,2022NE00083,ShowCase Pro Tecnologia Ltda,"Contratação de empresa especializada para prestação de serviços de legenda oculta (Closed Caption) de forma automática por reconhecimento de voz, e ininterrupta em regime 24x7, para programação diária da TV Câmara Distrital, na modalidade locação de softw",1,"63.675,00","63.675,00",Pregão,000036/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00084,NETWORLD TELECOMUNICACOES DO BRASIL LTDA,Contratação de link de dados para acesso dedicado à Internet para a CLDF. Vigência do Contrato CLDF n.º 17/2017: 17/08/2017 a 16/08/2022 (Documento SEI 0667869). Conforme solicitação de empenho MEMORANDO Nº 12/2022-SEINF - doc SEI 0667868 e despacho DAF -,1,"29.347,92","29.347,92",Pregão,000011/2017-CLDF,2026-08-10T19:25:51
2022,2,2022NE00085,CASA LIMPA DEDETIZADORA LTDA,"Contratação de empresa especializada em serviços de controle de pragas urbanas, envolvendo desinsetização e desratização nas dependências internas e externas da CLDF, conforme Contrato nº 23/2017, doc SEI 0666886. Vigência do Quarto Termo Aditivo: doze me",1,"19.830,00","19.830,00",Pregão,000018/2017-CLDF,2026-08-10T19:25:51
2022,2,2022NE00086,PONTUAL SERVIÇOS GERAIS LTDA. - MW,"Contratação de empresa especializada na prestação de serviços de apoio administrativo, por meio de recepcionistas, por posto e sob demanda, necessários ao funcionamento dos diferentes segmentos organizacionais da CLDF, conforme Contrato-PG Nº 17/2021-NPLC",1,"123.914,59","123.914,59",Pregão,000007/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00087,SEFIX - GESTAO DE PROFISSIONAIS EIRELI,"Contratação, por meio de execução indireta, de serviços contínuos e sob demanda de limpeza, conservação e higienização com fornecimento de materiais e equipamentos, no edifício e áreas da CLDF, conf. Contrato nº 04/2018-PG/CLDF (doc SEI 0665051). Vlr. do",1,"2.180.110,93","2.180.110,93",Pregão,000025/2017-CLDF,2026-08-10T19:25:51
2022,2,2022NE00088,COMPANHIA DE SANEAMENTO AMBIENTAL DO DISTRITO FEDE,"Contratação de empresa para a prestação, de forma contínua, dos serviços de abastecimento de água potável e esgotamento sanitário para as dependências do Edifício Sede da CLDF. Vigência do Contrato 040/2020-CLDF: 22/10/2020 a 21/10/2025 - doc SEI 0669761.",1,"360.000,00","360.000,00",Inexigível,"Art. 25, caput",2026-08-10T19:25:51
2022,2,2022NE00089,RIOPRO INFORMÁTICA LTDA.,"Aquisição integrada para suporte à gestão dos bens permanentes (patrimônio) e de bens de consumo (almoxarifado) para a CLDF, conforme Termo de Referência (Processo nº 001.001136/2017). Vigência do Segundo Termo Aditivo ao Contrato nº 02/2019 - PG/CLDF: 30",1,"46.000,00","46.000,00",Pregão,000037/2018-CLDF,2026-08-10T19:25:51
2022,2,2022NE00090,ALGAR SOLUÇÕES EM TIC S/A,"Contratação de link de dados de 2 Gbps para acesso dedicado à Internet com serviços anti DoS (Denial of Service) / DDoS (Distributed Denial of Service) instalado na CLDF, com garantia e suporte técnico pelo período de 60 (sessenta) meses, conforme CONTRAT",1,"86.599,92","86.599,92",Pregão,000014/2020-CLDF,2026-08-10T19:25:51
2022,2,2022NE00091,GOVERNO DO DISTRITO FEDERAL,"Serviço de publicação no Diário Oficial Distrito Federal, de atos oficiais e demais matérias de interesse da Câmara Legislativa do Distrito Federal - CLDF, conforme Contrato-PG Nº 1/2020-NPLC, doc SEI 0355592. Vigência do Segundo Termo Aditivo: 12 meses,",1,"180.000,00","180.000,00",Inexigível,"Art. 25, inciso I",2026-08-10T19:25:51
2022,2,2022NE00092,EDUCALIBRAS TREIN. E DES.DO IDIOMA DE LIBRAS LTDA.,"Serviços de tradução/interpretação de LIBRAS para a Língua Portuguesa e vice-versa, nas modalidades falada, sinalizada ou escrita, nas formas simultânea ou consecutiva, ao vivo ou ensaiada, gravada ou não, presencial ou virtual, em eventos, atividades div",1,"100.000,00","100.000,00",Pregão,000040/2020-CLDF,2026-08-10T19:25:51
2022,2,2022NE00094,CLIPPING EXPRESS SERV. DE INFORMAÇÃO LTDA..,"Contratação de empresa especializada para prestação de serviços de clipping impresso e online compreendendo a captação, a seleção, a compilação em banco de dados, a organização, a avaliação e a remessa de matérias à CLDF, conforme Contrato nº 017/2016- PG",1,"1.688,00","1.688,00",Pregão,000038/2016-CLDF,2026-08-10T19:25:51
2022,2,2022NE00095,LINEAR COMUNICACAO LTDA EPP,"Contratação de empresa especializada para prestação de serviços de clipping de TV e de Rádio, compreendendo a captação, a seleção, a compilação em banco de dados, a organização, a avaliação e a remessa de matérias à CLDF, conforme CONTRATO-PG Nº 64/2021-N",1,"44.881,33","44.881,33",Pregão,000042/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00096,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S/A,"Fornecimento de energia elétrica para o edifício da CLDF. Contratos números 1331/2017 e 1332/2017, doc SEI 0670457. Conforme Solicitação do Executor do Contrato, doc SEI 0670477 e Despacho DAF, doc SEI 0673173.",1,"1.800.000,00","1.800.000,00",Dispensa de Licitação,"Art 24, XXII",2026-08-10T19:25:51
2022,2,2022NE00097,ADAPTA SOLUÇÕES DIGITAIS LTDA.,"Contratação de empresa especializada para ministrar curso de curta duração denominado Video-aulas- Moodle para Administradores , na modalidade online, conforme Nota Técnica nº 3-ELEGIS (documento SEI 0660181) e retificada pela Nota Técnica nº 4-ELEGIS (d",1,"300,00","300,00",Inexigível,"Art.25,II-Art.13,VI",2026-08-10T19:25:51
2022,2,2022NE00098,"IPETEC INSTITUTO DE PESQUISA, EDUCACAO E TECNOLOGI","Contratação direta, mediante inexigibilidade de licitação, referente à contratação da instituição Instituto de Pesquisa, Educação e Tecnologia/IPETEC, a fim de ministrar o curso de MBA em Qualidade e Gerenciamento de Processos, na modalidade online, para",11,"413,61","4.549,71",Inexigível,"Art.25,II-Art.13,VI",2026-08-10T19:25:51
2022,2,2022NE00099,KPMG CONSULTORIA LTDA.,"Contratação de instituição especializada a fim de ministrar o curso Risk University Senior Level - Governance, Risk & Compliance , na modalidade online, para servidores da CLDF, no período de 02 de maio a 31 de outubro de 2022, conforme Projeto Básico EL",6,"6.600,00","39.600,00",Inexigível,"Art.25,II-Art.13,VI",2026-08-10T19:25:51
2022,2,2022NE00100,PURISSIMA AGUA MINERAL LTDA - EPP,"Contratação de empresa, por meio de Sistema de Registro de Preços, para fornecimento diário de água mineral sem gás, em galões de 20 litros, para atender as necessidades da CLDF, conf. Ata de Registro de Preços nº 01/2022 (doc SEI 0634011), Solicitação do",6600,"11,90","78.540,00",Pregão Eletrônico com Ata,000050/2021-SRP,2026-08-10T19:25:51
2022,2,2022NE00101,SUPERCIA CAPACITAÇÃO E MARKETING EIRELI,"Contratação de empresa especializada para ministrar o curso In Company Cerimonial e Protocolo para até 40 servidores participantes, a ser realizado on-line nos dias 22 a 24, 29 31 de março de 2022 (datas prováveis), de terça a quinta, de 15h20 a 18h, co",1,"14.800,00","14.800,00",Inexigível,"Art25,IIe§1ºArt13,VI",2026-08-10T19:25:51
2022,2,2022NE00102,MANC - MANUTENÇÃO E CONSTRUÇÃO EIRELI,"Contratação de empresa especializada na prestação de serviços de manutenção predial nos sistemas e nas instalações do edifício sede da CLDF, com fornecimento de peças e de materiais, com dedicação de mão de obra, em regime de empreitada por preço global,",1,"276.080,47","276.080,47",Pregão,000039/2020-CLDF,2026-08-10T19:25:51
2022,2,2022NE00103,MANC - MANUTENÇÃO E CONSTRUÇÃO EIRELI,"Contratação de empresa especializada na prestação de serviços de manutenção predial nos sistemas e nas instalações do edifício sede da CLDF, com fornecimento de peças e de materiais, com dedicação de mão de obra, em regime de empreitada por preço global,",1,"377.007,69","377.007,69",Pregão,000039/2020-CLDF,2026-08-10T19:25:51
2022,2,2022NE00104,SISTEMA DE EMERGENCIA MOVEL DE BRASILIA LTDA,"Prestação de serviços contínuos pré-hospitalares móveis de urgência e emergência com ambulância de suporte avançado (tipo D - UTI-móvel) para atender edifício sede e perímetro da CLDF e durante o transcurso de eventos externos, conf. Contrato nº 11/2019-",1,"19.000,00","19.000,00",Pregão,000008/2019-CLDF,2026-08-10T19:25:51
2022,2,2022NE00105,CLIMATICA ENGENHARIA EIRELI,"Contratação de empresa de engenharia especializada na prestação de serviços de assistência técnica necessária à operação, à manutenção preventiva e corretiva dos sistemas de condicionamento de ar central, dos condicionadores de ar tipo split, ventilação e",1,"20.000,00","20.000,00",Pregão,000004/2017-CLDF,2026-08-10T19:25:51
2022,2,2022NE00106,CLIMATICA ENGENHARIA EIRELI,"Contratação de empresa de engenharia especializada na prestação de serviços de assistência técnica necessária à operação, à manutenção preventiva e corretiva dos sistemas de condicionamento de ar central, dos condicionadores de ar tipo split, ventilação e",1,"329.814,43","329.814,43",Pregão,000004/2017-CLDF,2026-08-10T19:25:51
2022,2,2022NE00107,ECOPENSE COLETA DE RESIDUOS EIRELI,"Contratação de empresa para prestação de serviços continuados de coleta, transporte, transbordo, tratamento e destinação ou disposição final ambientalmente adequado dos resíduos sólidos, orgânicos e indiferenciados gerados nas dependências da CLDF. (Confo",1,"2.494,27","2.494,27",Pregão,000008/2018-CLDF,2026-08-10T19:25:51
2022,2,2022NE00112,GESTEMAQ COMERCIO E ASSISTENCIA TECNICA LTDA,"Contratação de empresa especializada para prestação de serviços de manutenção corretiva e preventiva, com fornecimento de peças aos equipamentos gráficos situados na CLDF, conf. Contrato-PG Nº 46/2020-NPLC, doc SEI 0680623. Vig. do 1º TA: 15/12/2021 a 14/",1,"57.583,56","57.583,56",Pregão,000032/2020-CLDF,2026-08-10T19:25:51
2022,2,2022NE00113,ECAD ESC CENTRAL DE ARR E DIST,"Contrato de Autorização para utilização de obras musicais, literomusicais e de fonogramas do repertório protegido pelo ECAD, mediante pagamento mensal da respectiva retribuição autoral, conforme Contrato-PG Nº 39/2021-NPLC, doc SEI 0659925, Primeiro Termo",8,"10.680,65","85.445,20",Não Aplicável,Não aplicável,2026-08-10T19:25:51
2022,2,2022NE00114,QUALIFICAR - GESTAO TERCEIRIZADA DE SERV CORPORATE,"Serviços técnicos especializados para pronto atendimento a usuários de recursos de TI da CLDF, contemplando: planej., desenv., implantação e execução de atividades de suporte técnico, remoto e presencial abrangendo atividades de exec. de rotinas periódica",1,"141.494,40","141.494,40",Pregão,000013/2020-CLDF,2026-08-10T19:25:51
2022,2,2022NE00115,R2R CONSTRUÇÕES E SERVIÇOS LTDA,"Contratação de empresa especializada na prestação de serviços de Copeiragem (copeiro e garçom) para atendimento das necessidades da CLDF, incluindo o fornecimento de material de consumo por demanda e equipamentos necessários, conforme Contrato-PG Nº 5/202",1,"768.020,15","768.020,15",Pregão,000041/2020-CLDF,2026-08-10T19:25:51
2022,2,2022NE00116,ZENITE INFORMAÇÃO E CONSULTORIA S/A.,"Assinatura anual da plataforma digital Zênite Fácil, contendo recursos informacionais e bibliográficos de pesquisas, acessos diretos a conteúdos exclusivos sobre contratação pública e à Revista ILC, concebidos, desenvolvidos e comercializados exclusivamen",1,"10.387,00","10.387,00",Inexigível,"Art. 25, inciso I",2026-08-10T19:25:51
2022,2,2022NE00118,COPIADORA UNIVERSITARIA LTDA ME,"Plotagem de arquivo digitais monocromáticos (DEMAIS ESPECIFICAçõES, VIDE TERMO DE REFERêNCIA - DOC SEI 0388261)",750,"6,50","4.875,00",Pregão,000023/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00118,COPIADORA UNIVERSITARIA LTDA ME,"Plotagem de arquivo digitais coloridos (DEMAIS ESPECIFICAçõES, VIDE TERMO DE REFERêNCIA - DOC SEI 0388261)",1,"4.859,65","4.859,65",Pregão,000023/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00118,COPIADORA UNIVERSITARIA LTDA ME,"Cópias xerográficas de plantas (DEMAIS ESPECIFICAçõES, VIDE TERMO DE REFERêNCIA - DOC SEI 0388261)",500,"4,81","2.405,00",Pregão,000023/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00118,COPIADORA UNIVERSITARIA LTDA ME,"Escaneamento de Plantas (Imagem Colorida) (DEMAIS ESPECIFICAçõES, VIDE TERMO DE REFERêNCIA - DOC SEI 0388261)",2000,"4,50","9.000,00",Pregão,000023/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00119,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,"Prestação de serviços postais e telemáticos para a CLDF, conf. contrato - SEI 0687974. Vig. do Contrato/SEI nº 9912457834 - 18/09/2021 a 18/09/2022. 1º TA (SEI 0689131). Apesar da solicitação de empenho pelo executor - SEI 0688046, em contato com o Direto",1,"15.000,00","15.000,00",Inexigível,"Art 25 e 24, VIII",2026-08-10T19:25:51
2022,2,2022NE00125,RONALDO DE SOUZA MOSCOSO - ME,"Contratação de empresa especializada para o fornecimento de peças e componentes, bem como prestação de serviços técnicos de Manutenção Preventiva e Corretiva dos Sistemas de Automação Predial e de Detecção e Alarme de Incêndio instalados na Câmara Legisla",1,"204.600,03","204.600,03",Pregão,000037/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00126,RONALDO DE SOUZA MOSCOSO - ME,"Contratação de empresa especializada para o fornecimento de peças e componentes, bem como prestação de serviços técnicos de Manutenção Preventiva e Corretiva dos Sistemas de Automação Predial e de Detecção e Alarme de Incêndio instalados na Câmara Legisla",1,"39.600,00","39.600,00",Pregão,000037/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00127,ORION TELECOMUNICACOES ENGENHARIA S/A,"Pagamento de despesas contratuais referentes à aferição e monitoramento do Sistema que compõe a Mini Usina de Energia Fotovoltaica de 115 KWP, correspondente ao período de 1º de janeiro de 2022 a 31 de dezembro de 2022, conforme Termo de Referência, às fl",1,"19.196,04","19.196,04",Adesão a Ata de Registro de Preços,000008/2017-ARPTCU,2026-08-10T19:25:51
2022,2,2022NE00143,EDITORA REVISTA DOS TRIBUNAIS LTDA,"Assinatura anual da plataforma digital Revista dos Tribunais Online: conteúdos jurídicos editoriais, 38 periódicos online, jurisprudências dos tribunais, legislação, súmulas, doutrinas essenciais, pareceres/soluções práticas, códigos comentados, juristend",1,"22.740,60","22.740,60",Inexigível,"Art. 25, II",2026-08-10T19:25:51
2022,2,2022NE00146,ShowCase Pro Tecnologia Ltda,Contratação de empresa especializada para prestação de serviços de audiodescrição sob demanda com previsão máxima de 80 horas por mês de forma que a faixa de Audiodescrição deverá ser produzida e entregue mixada em programas pré-gravados da TV Câmara Dist,1,"179.745,60","179.745,60",Pregão,000047/2021-CLDF,2026-08-10T19:25:51
2022,2,2022NE00149,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP","Contratação de instituição, a fim de ministrar o curso de pós-graduação lato sensu em DIREITO ELEITORAL, em nível de especialização, para servidor da Câmara Legislativa do Distrito Federal, conforme Projeto Básico ELEGIS - doc SEI 0674930.",8,"2.652,72","21.221,76",Inexigível,"Art.25,II-Art.13,V",2026-08-10T19:25:51
