ano,mes,mes_numero,unidade_orcamentaria,funcao,funcao_rotulo,subfuncao,subfuncao_rotulo,natureza,natureza_rotulo,natureza_em_seis_digitos,natureza_categoria_economica,natureza_grupo,natureza_modalidade_de_aplicacao,natureza_elemento,natureza_subelemento,fonte,fonte_rotulo,empenhado,liquidado,pago,as_of
2023,Abril,4,1101,1,,126,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Abril,4,1101,1,,128,,339032,,339032,3,3,90,32,,100,,"0,00","5.849,90","5.849,90",2026-08-07T20:15:03.924257
2023,Abril,4,1101,1,,128,,339036,,339036,3,3,90,36,,100,,"24.603,44","24.603,44","25.429,26",2026-08-07T20:15:03.924257
2023,Abril,4,1101,1,,128,,339039,,339039,3,3,90,39,,100,,"59.834,88","74.715,39","74.715,39",2026-08-07T20:15:03.924257
2023,Abril,4,1101,1,,131,,339037,,339037,3,3,90,37,,100,,"0,00","565.543,88","565.543,88",2026-08-07T20:15:03.924257
2023,Abril,4,1101,1,,131,,339039,,339039,3,3,90,39,,100,,"690.832,22","37.445,79","37.445,79",2026-08-07T20:15:03.924257
2023,Abril,4,1101,1,,131,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Abril,4,1101,1,,31,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Abril,4,1101,1,,31,,339032,,339032,3,3,90,32,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Abril,4,1101,1,,31,,339039,,339039,3,3,90,39,,100,,"990.000,00","484.335,68","484.335,68",2026-08-07T20:15:03.924257
2023,Abril,4,1101,1,,392,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Abril,4,1101,1,,392,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Abril,4,1101,1,,392,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Abril,4,1101,1,,392,,339092,,339092,3,3,90,92,,100,,"0,00","3.000,00","2.670,00",2026-08-07T20:15:03.924257
2023,Abril,4,1101,28,,845,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Abril,4,1101,28,,846,,319091,,319091,3,1,90,91,,100,,"9.133,05","9.133,05","9.133,05",2026-08-07T20:15:03.924257
2023,Abril,4,1101,28,,846,,319092,,319092,3,1,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Abril,4,1101,28,,846,,319094,,319094,3,1,90,94,,100,,"295.361,14","265.277,89","264.493,07",2026-08-07T20:15:03.924257
2023,Abril,4,1101,28,,846,,319096,,319096,3,1,90,96,,100,,"783.721,89","255.652,63","243.998,25",2026-08-07T20:15:03.924257
2023,Abril,4,1101,28,,846,,339091,,339091,3,3,90,91,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Abril,4,1101,28,,846,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Abril,4,1101,28,,846,,339093,,339093,3,3,90,93,,100,,"83,60","162.033,61","162.033,61",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,319007,,319007,3,1,90,07,,100,,"0,00","278.845,87","278.845,87",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,319011,,319011,3,1,90,11,,100,,"31.916.240,45","31.758.146,32","31.740.108,28",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,319013,,319013,3,1,90,13,,100,,"0,00","2.154.438,53","2.154.726,37",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,319016,,319016,3,1,90,16,,100,,"107.003,70","107.003,70","107.003,70",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,319092,,319092,3,1,90,92,,100,,"132.105,93","132.105,93","132.105,93",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,319113,,319113,3,1,91,13,,100,,"0,00","4.267.332,74","4.267.332,74",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,339008,,339008,3,3,90,08,,100,,"406.628,68","405.664,61","405.664,61",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,339014,,339014,3,3,90,14,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,339030,,339030,3,3,90,30,,100,,"54.706,08","67.790,24","72.860,70",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,339033,,339033,3,3,90,33,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,339035,,339035,3,3,90,35,,100,,"0,00","0,00","42.250,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,339037,,339037,3,3,90,37,,100,,"328.332,41","785.160,49","790.766,75",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,339039,,339039,3,3,90,39,,100,,"180.100,81","1.058.869,66","1.068.930,73",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,339046,,339046,3,3,90,46,,100,,"2.874.286,24","2.829.018,15","2.829.495,15",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,339047,,339047,3,3,90,47,,100,,"0,00","600,00","600,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,339049,,339049,3,3,90,49,,100,,"42.687,98","41.768,85","41.630,47",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,339092,,339092,3,3,90,92,,100,,"0,00","1.345,72","1.345,72",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,339093,,339093,3,3,90,93,,100,,"4.854,55","4.854,55","4.854,55",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,449051,,449051,4,4,90,51,,100,,"0,00","1.599,67","1.599,67",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,122,,449052,,449052,4,4,90,52,,100,,"19.014,42","6.230,00","6.230,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,126,,339030,,339030,3,3,90,30,,100,,"0,00","35.944,80","35.944,80",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,126,,339039,,339039,3,3,90,39,,100,,"0,00","302.881,85","302.881,85",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,126,,339040,,339040,3,3,90,40,,100,,"183.199,37","480.332,31","483.854,52",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,126,,449040,,449040,4,4,90,40,,100,,"1.063.998,15","94.040,59","94.040,59",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,126,,449052,,449052,4,4,90,52,,100,,"0,00","50.100,00","50.100,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,128,,339032,,339032,3,3,90,32,,100,,"0,00","6.954,00","6.954,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,128,,339036,,339036,3,3,90,36,,100,,"25.598,57","23.381,73","23.381,73",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,128,,339039,,339039,3,3,90,39,,100,,"9.820,00","75.684,17","75.684,17",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,131,,339037,,339037,3,3,90,37,,100,,"315.395,30","1.200.184,44","1.160.613,32",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,131,,339039,,339039,3,3,90,39,,100,,"9.000,00","38.676,61","38.676,61",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,131,,339092,,339092,3,3,90,92,,100,,"20.235,67","20.235,67","20.235,67",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,131,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,31,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,31,,339032,,339032,3,3,90,32,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,31,,339039,,339039,3,3,90,39,,100,,"5.580.000,00","2.673.679,54","2.673.679,54",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,392,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,392,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,392,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,1,,392,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","330,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,28,,845,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,28,,846,,319091,,319091,3,1,90,91,,100,,"10.024,53","10.024,53","10.024,53",2026-08-07T20:15:03.924257
2023,Maio,5,1101,28,,846,,319092,,319092,3,1,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,28,,846,,319094,,319094,3,1,90,94,,100,,"893.788,41","923.871,66","924.656,48",2026-08-07T20:15:03.924257
2023,Maio,5,1101,28,,846,,319096,,319096,3,1,90,96,,100,,"190.135,30","59.870,29","71.524,67",2026-08-07T20:15:03.924257
2023,Maio,5,1101,28,,846,,339091,,339091,3,3,90,91,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,28,,846,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Maio,5,1101,28,,846,,339093,,339093,3,3,90,93,,100,,"0,00","172.360,48","172.360,48",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,319007,,319007,3,1,90,07,,100,,"0,00","259.417,90","259.417,90",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,319011,,319011,3,1,90,11,,100,,"38.762.889,26","38.659.580,76","38.652.934,19",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,319013,,319013,3,1,90,13,,100,,"0,00","2.168.772,22","2.168.772,22",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,319016,,319016,3,1,90,16,,100,,"125.394,79","125.394,79","125.394,79",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,319092,,319092,3,1,90,92,,100,,"659.383,53","659.383,53","659.383,53",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,319113,,319113,3,1,91,13,,100,,"0,00","4.085.690,40","4.085.690,40",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,339008,,339008,3,3,90,08,,100,,"402.707,20","402.707,20","402.707,20",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,339014,,339014,3,3,90,14,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,339030,,339030,3,3,90,30,,100,,"102.070,00","77.151,76","77.151,76",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,339033,,339033,3,3,90,33,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,339035,,339035,3,3,90,35,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,339037,,339037,3,3,90,37,,100,,"1.181.830,10","799.344,85","792.264,88",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,339039,,339039,3,3,90,39,,100,,"115.249,28","768.069,57","765.949,64",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,339046,,339046,3,3,90,46,,100,,"2.867.584,31","2.827.433,53","2.825.514,50",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,339047,,339047,3,3,90,47,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,339049,,339049,3,3,90,49,,100,,"43.883,09","42.857,41","43.172,86",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,339093,,339093,3,3,90,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,449051,,449051,4,4,90,51,,100,,"0,00","1.599,67","1.599,67",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,122,,449052,,449052,4,4,90,52,,100,,"7.386,90","3.748,42","3.748,42",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,126,,339030,,339030,3,3,90,30,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,126,,339039,,339039,3,3,90,39,,100,,"0,00","269.603,32","269.603,32",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,126,,339040,,339040,3,3,90,40,,100,,"280.235,16","747.225,48","747.225,48",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,126,,449040,,449040,4,4,90,40,,100,,"0,00","54.468,38","54.468,38",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,126,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,128,,339032,,339032,3,3,90,32,,100,,"75.312,00","8.035,70","8.035,70",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,128,,339036,,339036,3,3,90,36,,100,,"53.231,55","53.231,55","53.231,55",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,128,,339039,,339039,3,3,90,39,,100,,"23.972,35","79.592,10","79.592,10",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,131,,339037,,339037,3,3,90,37,,100,,"0,00","577.450,04","596.810,41",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,131,,339039,,339039,3,3,90,39,,100,,"0,00","84.076,61","84.076,61",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,131,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,131,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,31,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,31,,339032,,339032,3,3,90,32,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,31,,339039,,339039,3,3,90,39,,100,,"0,00","2.286.887,62","2.286.887,62",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,392,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,392,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,392,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,1,,392,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,28,,845,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,28,,846,,319091,,319091,3,1,90,91,,100,,"9.578,79","9.578,79","9.578,79",2026-08-07T20:15:03.924257
2023,Junho,6,1101,28,,846,,319092,,319092,3,1,90,92,,100,,"1.577.075,63","1.577.075,63","1.577.075,63",2026-08-07T20:15:03.924257
2023,Junho,6,1101,28,,846,,319094,,319094,3,1,90,94,,100,,"467.330,55","464.142,31","464.142,31",2026-08-07T20:15:03.924257
2023,Junho,6,1101,28,,846,,319096,,319096,3,1,90,96,,100,,"390.666,85","287.950,44","287.950,44",2026-08-07T20:15:03.924257
2023,Junho,6,1101,28,,846,,339091,,339091,3,3,90,91,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,28,,846,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Junho,6,1101,28,,846,,339093,,339093,3,3,90,93,,100,,"0,00","215.521,49","215.521,49",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,319007,,319007,3,1,90,07,,100,,"0,00","267.918,95","267.918,95",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,319011,,319011,3,1,90,11,,100,,"30.628.059,65","30.519.018,71","30.515.682,21",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,319013,,319013,3,1,90,13,,100,,"92,85","2.219.077,32","2.219.077,32",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,319016,,319016,3,1,90,16,,100,,"112.966,74","112.966,74","112.966,74",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,319092,,319092,3,1,90,92,,100,,"4.733,73","4.733,73","4.733,73",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,319113,,319113,3,1,91,13,,100,,"0,00","4.171.885,92","4.171.885,92",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339008,,339008,3,3,90,08,,100,,"408.064,23","408.064,23","408.064,23",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339014,,339014,3,3,90,14,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339030,,339030,3,3,90,30,,100,,"2.045,00","30.863,33","30.863,33",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339033,,339033,3,3,90,33,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339035,,339035,3,3,90,35,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339037,,339037,3,3,90,37,,100,,"0,00","871.897,52","749.141,70",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339039,,339039,3,3,90,39,,100,,"16.866,72","445.150,83","446.503,46",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339046,,339046,3,3,90,46,,100,,"2.931.261,72","2.902.276,96","2.904.485,28",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339047,,339047,3,3,90,47,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339049,,339049,3,3,90,49,,100,,"41.071,50","40.623,81","40.749,18",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339092,,339092,3,3,90,92,,100,,"139,86","139,86","139,86",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339093,,339093,3,3,90,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,339193,,339193,3,3,91,93,,100,,"6.081,48","3.750,72","2.700,72",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,449051,,449051,4,4,90,51,,100,,"0,00","1.599,67","1.599,67",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,122,,449052,,449052,4,4,90,52,,100,,"47.154,00","36.453,00","36.453,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,126,,339030,,339030,3,3,90,30,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,126,,339039,,339039,3,3,90,39,,100,,"0,00","19.423,92","19.423,92",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,126,,339040,,339040,3,3,90,40,,100,,"21.221,05","744.601,66","744.601,66",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,126,,449040,,449040,4,4,90,40,,100,,"290.191,00","47.899,18","47.899,18",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,126,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,128,,339032,,339032,3,3,90,32,,100,,"0,00","81.998,24","81.998,24",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,128,,339036,,339036,3,3,90,36,,100,,"47.952,54","50.169,38","49.687,82",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,128,,339039,,339039,3,3,90,39,,100,,"47.183,69","79.414,40","79.300,16",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,131,,339037,,339037,3,3,90,37,,100,,"3.127.637,02","577.450,04","577.450,04",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,131,,339039,,339039,3,3,90,39,,100,,"0,00","214.590,47","214.590,47",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,131,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,131,,449052,,449052,4,4,90,52,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,31,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,31,,339032,,339032,3,3,90,32,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,31,,339039,,339039,3,3,90,39,,100,,"6.950.216,94","1.396.380,83","1.370.122,30",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,392,,339031,,339031,3,3,90,31,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,392,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,392,,339039,,339039,3,3,90,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,1,,392,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,28,,845,,339139,,339139,3,3,91,39,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,28,,846,,319091,,319091,3,1,90,91,,100,,"9.578,79","9.578,79","9.578,79",2026-08-07T20:15:03.924257
2023,Julho,7,1101,28,,846,,319092,,319092,3,1,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,28,,846,,319094,,319094,3,1,90,94,,100,,"135.097,50","129.150,67","129.150,67",2026-08-07T20:15:03.924257
2023,Julho,7,1101,28,,846,,319096,,319096,3,1,90,96,,100,,"0,00","164.809,82","164.809,82",2026-08-07T20:15:03.924257
2023,Julho,7,1101,28,,846,,339091,,339091,3,3,90,91,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,28,,846,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Julho,7,1101,28,,846,,339093,,339093,3,3,90,93,,100,,"0,00","190.733,72","190.733,72",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,319007,,319007,3,1,90,07,,100,,"0,00","276.343,19","276.343,19",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,319011,,319011,3,1,90,11,,100,,"30.282.023,98","30.076.861,75","30.076.591,27",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,319013,,319013,3,1,90,13,,100,,"855,94","2.195.150,05","2.195.150,05",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,319016,,319016,3,1,90,16,,100,,"101.868,97","101.868,97","101.868,97",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,319092,,319092,3,1,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,319113,,319113,3,1,91,13,,100,,"0,00","4.155.320,30","4.155.320,30",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,319192,,319192,3,1,91,92,,100,,"670.320,06","670.320,06","670.320,06",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339008,,339008,3,3,90,08,,100,,"423.005,87","423.005,87","423.005,87",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339014,,339014,3,3,90,14,,100,,"34.713,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339030,,339030,3,3,90,30,,100,,"12.000,00","55.516,25","55.516,25",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339033,,339033,3,3,90,33,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339035,,339035,3,3,90,35,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339036,,339036,3,3,90,36,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339037,,339037,3,3,90,37,,100,,"262.634,40","933.586,91","714.167,55",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339039,,339039,3,3,90,39,,100,,"68.272,01","692.008,10","687.818,01",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339046,,339046,3,3,90,46,,100,,"2.903.820,96","2.885.040,18","2.882.988,44",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339047,,339047,3,3,90,47,,100,,"0,00","1.337,23","1.337,23",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339049,,339049,3,3,90,49,,100,,"32.346,45","31.797,54","32.605,01",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339092,,339092,3,3,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339093,,339093,3,3,90,93,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339139,,339139,3,3,91,39,,100,,"45.421,43","0,00","0,00",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339192,,339192,3,3,91,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,339193,,339193,3,3,91,93,,100,,"3.047,27","5.378,03","6.428,03",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,449051,,449051,4,4,90,51,,100,,"0,00","1.599,67","1.599,67",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,449052,,449052,4,4,90,52,,100,,"167.261,00","168.258,70","168.258,70",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,122,,449092,,449092,4,4,90,92,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,126,,339030,,339030,3,3,90,30,,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,126,,339039,,339039,3,3,90,39,,100,,"0,00","19.423,92","19.423,92",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,126,,339040,,339040,3,3,90,40,,100,,"25.551,91","375.967,43","347.481,44",2026-08-07T20:15:03.924257
2023,Agosto,8,1101,1,,126,,449040,,449040,4,4,90,40,,100,,"0,00","151.042,05","151.042,05",2026-08-07T20:15:03.924257
