ano,mes,mes_numero,lotacao,lotacao_codigo,tipo_lotacao,linhas,matriculas_distintas,creditos,descontos,auxilios,liquido
2012,Agosto,8,GABINETE DO VICE- PRESIDENTE,,,7,7,"0,00","0,00","0,00","38.577,07"
2012,Agosto,8,GOVERNO DO DISTRITO FEDERAL,,,1,1,"0,00","0,00","0,00","11.707,70"
2012,Agosto,8,INATIVOS,,,144,144,"0,00","0,00","0,00","1.276.404,87"
2012,Agosto,8,MINISTERIO DAS COMUNICAÇÕES,,,1,1,"0,00","0,00","0,00","12.505,41"
2012,Agosto,8,NUCLEO DE APOIO ADMINISTRATIVO - PRG,,,1,1,"0,00","0,00","0,00","10.308,16"
2012,Agosto,8,NUCLEO DE ASSESSORAMENTO A MESA,,,1,1,"0,00","0,00","0,00","14.989,39"
2012,Agosto,8,NUCLEO DE PROCESSOS ADMINISTRATIVOS - PRG,,,1,1,"0,00","0,00","0,00","13.838,56"
2012,Agosto,8,NUCLEO DE PROCESSOS DE LIC E CONTRATOS,,,1,1,"0,00","0,00","0,00","18.589,98"
2012,Agosto,8,NUCLEO DE PROCESSOS JUDICIAIS - PRG,,,1,1,"0,00","0,00","0,00","21.997,63"
2012,Agosto,8,OUVIDORIA,,,7,7,"0,00","0,00","0,00","48.403,79"
2012,Agosto,8,PENSAO ESPECIAL,,,37,37,"0,00","0,00","0,00","120.285,22"
2012,Agosto,8,PROCURADORIA GERAL,,,9,9,"0,00","0,00","0,00","86.455,32"
2012,Agosto,8,SECAO DE ADMINISTRACAO DE SISTEMAS,,,10,10,"0,00","0,00","0,00","95.753,26"
2012,Agosto,8,SECAO DE APOIO A AVALIACAO DE RESULTADOS,,,5,5,"0,00","0,00","0,00","47.257,28"
2012,Agosto,8,SECAO DE APOIO A INFORMATIZACAO,,,10,10,"0,00","0,00","0,00","95.084,89"
2012,Agosto,8,SECAO DE APOIO ADMINISTRATIVO,,,2,2,"0,00","0,00","0,00","13.108,84"
2012,Agosto,8,SECAO DE APOIO AO PLANEJAMENTO,,,2,2,"0,00","0,00","0,00","22.840,86"
2012,Agosto,8,SECAO DE ATENDIMENTO E CADASTRO,,,2,2,"0,00","0,00","0,00","12.567,23"
2012,Agosto,8,SECAO DE AUDITORIA MEDICA,,,2,2,"0,00","0,00","0,00","19.489,05"
2012,Agosto,8,SECAO DE CONTAS A RECEBER,,,4,4,"0,00","0,00","0,00","15.499,51"
2012,Agosto,8,SECAO DE DIVULGACAO,,,9,9,"0,00","0,00","0,00","75.091,04"
2012,Agosto,8,SECAO DE EDITORACAO,,,19,19,"0,00","0,00","0,00","151.092,97"
2012,Agosto,8,SECAO DE ELABORACAO ORCAMENTARIA,,,2,2,"0,00","0,00","0,00","24.807,60"
2012,Agosto,8,SECAO DE FATURAMENTO DE PROCESSOS,,,2,2,"0,00","0,00","0,00","19.730,08"
2012,Agosto,8,SECAO DE ORCAMENTO FINANCAS E CONTABILIDADE,,,1,1,"0,00","0,00","0,00","11.269,43"
2012,Agosto,8,SECAO DE ORGANIZACAO E MET. DE TRABALHO,,,10,10,"0,00","0,00","0,00","86.510,59"
2012,Agosto,8,SECAO DE PLAN. E CONTROLE DE SEGURANCA,,,1,1,"0,00","0,00","0,00","11.531,75"
2012,Agosto,8,SECAO DE PRODUCAO GRAFICA,,,26,26,"0,00","0,00","0,00","142.247,94"
2012,Agosto,8,SECAO DE PROTOCOLO ADMINISTRATIVO,,,2,2,"0,00","0,00","0,00","6.855,00"
2012,Agosto,8,SECAO DE RELACOES COM A IMPRENSA,,,3,3,"0,00","0,00","0,00","47.542,89"
2012,Agosto,8,SECAO DE RELACOES PUBLICAS,,,2,2,"0,00","0,00","0,00","46.809,71"
2012,Agosto,8,SECAO DE SEGURANCA LEGISLATIVA,,,8,8,"0,00","0,00","0,00","50.071,63"
2012,Agosto,8,SECAO DE SEGURANCA PATRIMONIAL,,,16,16,"0,00","0,00","0,00","126.319,33"
2012,Agosto,8,SECAO DE SEGURANCA PATRIMONIAL GAB. DEP. ARLETE SAMPAIO,,,1,1,"0,00","0,00","0,00","14.940,80"
2012,Agosto,8,"SECRETARIA DE ESTADO DE JUSTIÇA, DIR HUM E CIDADANIA DO DF",,,1,1,"0,00","0,00","0,00","4.606,15"
2012,Agosto,8,SECRETARIA DE ESTADO DE PLANEJAMENTO E,,,1,1,"0,00","0,00","0,00","11.722,91"
2012,Agosto,8,SECRETARIA DE ESTADO DE REGULARIZAÇÃO DE CONDOMÍNIOS DO DF,,,1,1,"0,00","0,00","0,00","3.603,82"
2012,Agosto,8,SECRETARIA DE ESTADO DO GOVERNO DO DISTRITO,,,2,2,"0,00","0,00","0,00","17.516,76"
2012,Agosto,8,SECRETARIA DE ESTADO DO GOVERNO DO DISTRITO FEDERAL,,,3,3,"0,00","0,00","0,00","37.646,66"
2012,Agosto,8,SETOR DE ALMOXARIFADO,,,9,9,"0,00","0,00","0,00","55.557,57"
2012,Agosto,8,SETOR DE APOIO AO PLENARIO,,,18,18,"0,00","0,00","0,00","95.945,97"
2012,Agosto,8,SETOR DE APOIO AS COMISSOES PERMANENTES,,,9,9,"0,00","0,00","0,00","58.419,35"
2012,Agosto,8,SETOR DE APOIO AS COMISSOES TEMPORARIAS,,,4,4,"0,00","0,00","0,00","31.444,00"
2012,Agosto,8,SETOR DE ASSISTENCIA A SAUDE,,,28,28,"0,00","0,00","0,00","298.496,70"
2012,Agosto,8,SETOR DE ASSISTENCIA SOCIAL,,,3,3,"0,00","0,00","0,00","31.172,87"
2012,Agosto,8,SETOR DE AVALIACAO DE DESEMPENHO,,,5,5,"0,00","0,00","0,00","43.506,28"
2012,Agosto,8,SETOR DE BENEFICIOS,,,4,4,"0,00","0,00","0,00","29.022,18"
2012,Agosto,8,SETOR DE BIBLIOTECA,,,16,16,"0,00","0,00","0,00","130.789,96"
2012,Agosto,8,SETOR DE COMPRAS,,,7,7,"0,00","0,00","0,00","49.991,84"
2012,Agosto,8,SETOR DE COMUNICACOES ADMINISTRATIVAS,,,15,15,"0,00","0,00","0,00","78.055,94"
2012,Agosto,8,SETOR DE CONTABILIDADE,,,4,4,"0,00","0,00","0,00","47.993,34"
2012,Agosto,8,SETOR DE EXECUCAO ORCAMENTARIA,,,4,4,"0,00","0,00","0,00","35.726,56"
2012,Agosto,8,SETOR DE FINANCAS,,,4,4,"0,00","0,00","0,00","37.152,79"
2012,Agosto,8,SETOR DE GESTÃO DE DOCUMENTOS E ARQUIVOS,,,9,9,"0,00","0,00","0,00","62.547,44"
2012,Agosto,8,SETOR DE LEGISLACAO DE PESSOAL,,,9,9,"0,00","0,00","0,00","76.444,71"
2012,Agosto,8,SETOR DE LOTACAO E MOVIMENT. DE PESSOAL,,,9,9,"0,00","0,00","0,00","54.750,57"
2012,Agosto,8,SETOR DE MATERIAL,,,5,5,"0,00","0,00","0,00","34.045,86"
2012,Agosto,8,SETOR DE PAGAMENTO DE PESSOAL,,,6,6,"0,00","0,00","0,00","48.856,60"
2012,Agosto,8,SETOR DE PATRIMONIO,,,6,6,"0,00","0,00","0,00","50.324,79"
2012,Agosto,8,SETOR DE PROTOCOLO LEGISLATIVO,,,6,6,"0,00","0,00","0,00","32.136,95"
2012,Agosto,8,SETOR DE RECRUTAMENTO E SELECAO,,,7,7,"0,00","0,00","0,00","39.958,39"
2012,Agosto,8,SETOR DE SERVICOS AUXILIARES,,,20,20,"0,00","0,00","0,00","75.682,52"
2012,Agosto,8,SETOR DE TAQUIGRAFIA,,,67,67,"0,00","0,00","0,00","597.733,04"
2012,Agosto,8,SETOR DE TRAMITACAO ATA E SUMULA,,,12,12,"0,00","0,00","0,00","99.519,24"
2012,Agosto,8,SETOR DE TRANSPORTES,,,13,13,"0,00","0,00","0,00","63.864,57"
2012,Agosto,8,SINDICAL,,,2,2,"0,00","0,00","0,00","10.514,49"
2012,Agosto,8,TERRACAP,,,1,1,"0,00","0,00","0,00","15.340,60"
2012,Agosto,8,UNIDADE DE AUDITORIA INTERNA,,,8,8,"0,00","0,00","0,00","82.775,43"
2012,Agosto,8,UNIDADE DE CONSTITUICAO E JUSTICA,,,8,8,"0,00","0,00","0,00","113.348,44"
2012,Agosto,8,UNIDADE DE CONTROLE EXTERNO,,,7,7,"0,00","0,00","0,00","99.585,73"
2012,Agosto,8,UNIDADE DE ECONOMIA E FINANCAS,,,7,7,"0,00","0,00","0,00","77.066,26"
2012,Agosto,8,UNIDADE DES. URB. RURAL E MEIO AMBIENTE,,,9,9,"0,00","0,00","0,00","111.802,46"
2012,Agosto,8,UNIDADE RED. PARL. E CONS. TEXTOS LEG.,,,5,5,"0,00","0,00","0,00","58.356,32"
2012,Agosto,8,"UNIDADE SAUDE, EDC, CULT, DES. CIEN TEC.",,,9,9,"0,00","0,00","0,00","117.671,53"
2012,Setembro,9,,,,1,1,"0,00","0,00","0,00","0,00"
2012,Setembro,9,ADVOCACIA GERAL DA UNIAO,,,1,1,"0,00","0,00","0,00","13.401,04"
2012,Setembro,9,ASSESSORIA DE PLENARIO E DISTRIBUICAO,,,11,11,"0,00","0,00","0,00","85.113,31"
2012,Setembro,9,ASSESSORIA ESP. DE FISC. E CONTROLE,,,4,4,"0,00","0,00","0,00","28.712,55"
2012,Setembro,9,ASSESSORIA LEGISLATIVA,,,7,7,"0,00","0,00","0,00","44.651,17"
2012,Setembro,9,BLOCO TRABALHISTA DEMOCRÁTICO PROGRESSISTA E REPUBLICANO,,,29,29,"0,00","0,00","0,00","65.555,44"
2012,Setembro,9,CAESB,,,1,1,"0,00","0,00","0,00","9.921,17"
2012,Setembro,9,CAMARA DOS DEPUTADOS,,,1,1,"0,00","0,00","0,00","12.115,75"
2012,Setembro,9,COMISSAO DE ASSUNTOS FUNDIARIOS,,,3,3,"0,00","0,00","0,00","19.373,70"
2012,Setembro,9,COMISSAO DE ASSUNTOS SOCIAIS,,,4,4,"0,00","0,00","0,00","25.675,15"
2012,Setembro,9,COMISSAO DE CONSTITUICAO E JUSTICA,,,7,7,"0,00","0,00","0,00","73.493,16"
2012,Setembro,9,COMISSAO DE DEFESA DO CONSUMIDOR,,,6,6,"0,00","0,00","0,00","33.687,41"
2012,Setembro,9,"COMISSAO DE DESENV. ECON.SUST.,CIEN.,TEC.M.AMB E TURISMO",,,4,4,"0,00","0,00","0,00","31.538,65"
2012,Setembro,9,COMISSAO DE ECON. ORCAMENTO E FINANCAS,,,3,3,"0,00","0,00","0,00","26.713,12"
2012,Setembro,9,"COMISSAO DE EDUCACAO,SAUDE E CULTURA",,,4,4,"0,00","0,00","0,00","25.712,44"
2012,Setembro,9,COMISSAO DE SEGURANCA,,,4,4,"0,00","0,00","0,00","22.469,87"
2012,Setembro,9,"COMISSAO DEF.DIR.HUM,CID.ETICA E DEC. PARLM,",,,9,9,"0,00","0,00","0,00","72.553,13"
2012,Setembro,9,COMISSAO DOS ANAIS,,,5,5,"0,00","0,00","0,00","32.990,83"
2012,Setembro,9,COMISSAO PERM. DE TOMADA DE CONTAS ESPECIAL E SINDICÂNCIA,,,3,3,"0,00","0,00","0,00","30.816,21"
2012,Setembro,9,COMISSAO PERMANENTE DE LICITACAO,,,10,10,"0,00","0,00","0,00","91.465,91"
2012,Setembro,9,COORDENAD. EDIT. E PROD. GRAFICA,,,5,5,"0,00","0,00","0,00","31.344,71"
2012,Setembro,9,COORDENADORIA  DE PLANEJAMENTO E ELABORAÇÃO ORCAMENTARIA,,,5,5,"0,00","0,00","0,00","23.435,28"
2012,Setembro,9,COORDENADORIA DE CERIMONIAL,,,10,10,"0,00","0,00","0,00","72.521,36"
2012,Setembro,9,COORDENADORIA DE COMUNICACAO SOCIAL,,,6,6,"0,00","0,00","0,00","58.060,62"
2012,Setembro,9,COORDENADORIA DE MODERNIZACAO E INFORMATICA,,,6,6,"0,00","0,00","0,00","49.086,10"
2012,Setembro,9,COORDENADORIA DE POLICIA LEGISLATIVA,,,52,52,"0,00","0,00","0,00","198.622,24"
2012,Setembro,9,CORREGEDORIA,,,3,3,"0,00","0,00","0,00","16.432,69"
2012,Setembro,9,DIRETORIA DE ADMINISTRACAO E FINANCAS,,,10,10,"0,00","0,00","0,00","64.296,82"
2012,Setembro,9,DIRETORIA DE RECURSOS HUMANOS,,,11,11,"0,00","0,00","0,00","75.432,18"
2012,Setembro,9,DIRETORIA LEGISLATIVA,,,7,7,"0,00","0,00","0,00","40.527,32"
2012,Setembro,9,DIVISAO DE APOIO AS COMISSOES,,,4,4,"0,00","0,00","0,00","27.713,84"
2012,Setembro,9,DIVISAO DE CADASTRO E PAG. DE PESSOAL,,,4,4,"0,00","0,00","0,00","24.014,29"
2012,Setembro,9,DIVISAO DE DESENV. DE REC. HUMANOS,,,6,6,"0,00","0,00","0,00","34.758,38"
2012,Setembro,9,DIVISAO DE INFORM. E DOC. LEGISLATIVA,,,4,4,"0,00","0,00","0,00","23.653,55"
2012,Setembro,9,DIVISAO DE MATERIAL E PATRIMONIO,,,4,4,"0,00","0,00","0,00","22.441,82"
2012,Setembro,9,DIVISAO DE ORCAM. FINAN. E CONTABILIDADE,,,5,5,"0,00","0,00","0,00","21.831,93"
2012,Setembro,9,DIVISAO DE SEGURIDADE SOCIAL,,,5,5,"0,00","0,00","0,00","36.982,12"
2012,Setembro,9,DIVISAO DE SERVICOS GERAIS,,,8,8,"0,00","0,00","0,00","41.189,89"
2012,Setembro,9,DIVISAO DE TAQUIGRAFIA E AP.AO PLENARIO,,,5,5,"0,00","0,00","0,00","26.648,52"
2012,Setembro,9,ESCOLA DO LEGISLATIVO,,,9,9,"0,00","0,00","0,00","55.932,19"
2012,Setembro,9,FASCAL,,,35,35,"0,00","0,00","0,00","263.097,73"
2012,Setembro,9,FUNDAÇÃO BIBLIOTECA NACIONAL,,,1,1,"0,00","0,00","0,00","7.505,86"
2012,Setembro,9,GAB. BLOCO PMDB/PSL/PTC/PSC/PT do B,,,43,43,"0,00","0,00","0,00","95.522,99"
2012,Setembro,9,GAB. BLOCO PT E PRB,,,38,38,"0,00","0,00","0,00","95.935,56"
2012,Setembro,9,GAB. DEP.  PROF. ISRAEL BATISTA,,,25,25,"0,00","0,00","0,00","114.410,88"
2012,Setembro,9,GAB. DEP. AGACIEL MAIA,,,25,25,"0,00","0,00","0,00","93.518,00"
2012,Setembro,9,GAB. DEP. ARLETE SAMPAIO,,,24,24,"0,00","0,00","0,00","109.266,75"
2012,Setembro,9,GAB. DEP. CELINA LEAO,,,26,26,"0,00","0,00","0,00","116.490,12"
2012,Setembro,9,GAB. DEP. CHICO LEITE,,,21,21,"0,00","0,00","0,00","109.208,50"
2012,Setembro,9,GAB. DEP. CHICO VIGILANTE,,,22,22,"0,00","0,00","0,00","77.360,71"
2012,Setembro,9,GAB. DEP. DR. MICHEL,,,21,21,"0,00","0,00","0,00","89.687,19"
2012,Setembro,9,GAB. DEP. ELIANA PEDROSA,,,24,24,"0,00","0,00","0,00","95.147,45"
2012,Setembro,9,GAB. DEP. EVANDRO GARLA,,,24,24,"0,00","0,00","0,00","105.202,05"
2012,Setembro,9,GAB. DEP. JOE VALLE,,,24,24,"0,00","0,00","0,00","98.519,37"
2012,Setembro,9,GAB. DEP. LILIANE RORIZ,,,23,23,"0,00","0,00","0,00","117.507,89"
2012,Setembro,9,GAB. DEP. LUZIA DE PAULA,,,27,27,"0,00","0,00","0,00","116.172,26"
2012,Setembro,9,GAB. DEP. OLAIR FRANCISCO,,,26,26,"0,00","0,00","0,00","105.743,29"
2012,Setembro,9,GAB. DEP. RAAD MASSOUH,,,1,1,"0,00","0,00","0,00","7.193,87"
2012,Setembro,9,GAB. DEP. ROBERIO NEGREIROS,,,26,26,"0,00","0,00","0,00","109.486,33"
2012,Setembro,9,GAB. DEP. RONEY NEMER,,,26,26,"0,00","0,00","0,00","104.206,66"
2012,Setembro,9,GAB. DEP. SIQUEIRA CAMPOS,,,1,1,"0,00","0,00","0,00","6.507,80"
2012,Setembro,9,GAB. DEP. WASHINGTON MESQUITA,,,25,25,"0,00","0,00","0,00","103.050,42"
2012,Setembro,9,GAB. DEP. WASNY DE ROURE,,,24,24,"0,00","0,00","0,00","91.284,73"
2012,Setembro,9,GAB. DEP. WELLINGTON LUIZ,,,26,26,"0,00","0,00","0,00","96.308,29"
2012,Setembro,9,GAB. DEP. WELLINGTON LUIZ GAB. DEP. WASNY DE ROURE,,,1,1,"0,00","0,00","0,00","14.902,93"
2012,Setembro,9,GAB. LIDERANCA DO PPS,,,7,7,"0,00","0,00","0,00","17.116,16"
2012,Setembro,9,GAB. LIDERANCA DO PSB,,,8,8,"0,00","0,00","0,00","18.261,90"
2012,Setembro,9,GAB. LIDERANCA DO PSD,,,30,30,"0,00","0,00","0,00","66.646,12"
2012,Setembro,9,GAB. LIDERANÇA PARTIDO ECOLOGICO NACIONAL,,,13,13,"0,00","0,00","0,00","36.000,41"
2012,Setembro,9,GAB.DEP. PATRICIO,,,16,16,"0,00","0,00","0,00","84.332,23"
2012,Setembro,9,GAB.DEP.ALIRIO NETO,,,1,1,"0,00","0,00","0,00","14.927,09"
2012,Setembro,9,GAB.DEP.AYLTON GOMES,,,28,28,"0,00","0,00","0,00","119.556,86"
2012,Setembro,9,GAB.DEP.BENEDITO DOMINGOS,,,28,28,"0,00","0,00","0,00","108.681,95"
2012,Setembro,9,GAB.DEP.CLAUDIO ABRANTES,,,27,27,"0,00","0,00","0,00","115.149,15"
2012,Setembro,9,GAB.DEP.CRISTIANO ARAUJO,,,22,22,"0,00","0,00","0,00","100.618,59"
2012,Setembro,9,GAB.DEP.PAULO RORIZ,,,28,28,"0,00","0,00","0,00","124.454,33"
2012,Setembro,9,GAB.LIDERANCA DO GOVERNO,,,6,6,"0,00","0,00","0,00","34.504,58"
2012,Setembro,9,GABINETE DA MESA DIRETORA,,,31,31,"0,00","0,00","0,00","240.745,72"
2012,Setembro,9,GABINETE DO PRESIDENTE,,,11,11,"0,00","0,00","0,00","80.765,99"
2012,Setembro,9,GABINETE DO PRIMEIRO SECRETARIO,,,6,6,"0,00","0,00","0,00","36.100,94"
2012,Setembro,9,GABINETE DO SEGUNDO SECRETARIO,,,7,7,"0,00","0,00","0,00","39.981,33"
2012,Setembro,9,GABINETE DO TERCEIRO SECRETARIO,,,10,10,"0,00","0,00","0,00","71.437,84"
2012,Setembro,9,GABINETE DO VICE- PRESIDENTE,,,6,6,"0,00","0,00","0,00","39.251,42"
2012,Setembro,9,GOVERNO DO DISTRITO FEDERAL,,,1,1,"0,00","0,00","0,00","11.825,02"
2012,Setembro,9,INATIVOS,,,144,144,"0,00","0,00","0,00","1.301.266,34"
2012,Setembro,9,MINISTERIO DAS COMUNICAÇÕES,,,1,1,"0,00","0,00","0,00","12.724,18"
2012,Setembro,9,NUCLEO DE APOIO ADMINISTRATIVO - PRG,,,1,1,"0,00","0,00","0,00","22.387,42"
2012,Setembro,9,NUCLEO DE ASSESSORAMENTO A MESA DIRETORA,,,1,1,"0,00","0,00","0,00","15.218,86"
2012,Setembro,9,NUCLEO DE PROCESSOS ADMINISTRATIVOS - PRG,,,1,1,"0,00","0,00","0,00","14.001,87"
2012,Setembro,9,NUCLEO DE PROCESSOS DE LIC E CONTRATOS,,,1,1,"0,00","0,00","0,00","13.524,63"
2012,Setembro,9,NUCLEO DE PROCESSOS JUDICIAIS - PRG,,,1,1,"0,00","0,00","0,00","16.172,88"
2012,Setembro,9,OUVIDORIA,,,7,7,"0,00","0,00","0,00","41.648,56"
2012,Setembro,9,PENSAO ESPECIAL,,,37,37,"0,00","0,00","0,00","120.126,53"
2012,Setembro,9,PROCURADORIA GERAL,,,9,9,"0,00","0,00","0,00","105.743,96"
2012,Setembro,9,SECAO DE ADMINISTRACAO DE SISTEMAS,,,9,9,"0,00","0,00","0,00","78.748,57"
2012,Setembro,9,SECAO DE APOIO A AVALIACAO DE RESULTADOS,,,5,5,"0,00","0,00","0,00","47.123,46"
2012,Setembro,9,SECAO DE APOIO A INFORMATIZACAO,,,9,9,"0,00","0,00","0,00","107.830,28"
2012,Setembro,9,SECAO DE APOIO ADMINISTRATIVO,,,2,2,"0,00","0,00","0,00","12.159,98"
2012,Setembro,9,SECAO DE APOIO AO PLANEJAMENTO,,,2,2,"0,00","0,00","0,00","23.225,87"
2012,Setembro,9,SECAO DE ATENDIMENTO E CADASTRO,,,2,2,"0,00","0,00","0,00","12.664,26"
2012,Setembro,9,SECAO DE AUDITORIA MEDICA,,,2,2,"0,00","0,00","0,00","19.755,74"
2012,Setembro,9,SECAO DE CONTAS A RECEBER,,,4,4,"0,00","0,00","0,00","20.648,83"
2012,Setembro,9,SECAO DE DIVULGACAO,,,9,9,"0,00","0,00","0,00","72.414,74"
2012,Setembro,9,SECAO DE EDITORACAO,,,19,19,"0,00","0,00","0,00","146.776,74"
2012,Setembro,9,SECAO DE ELABORACAO ORCAMENTARIA,,,2,2,"0,00","0,00","0,00","24.763,84"
2012,Setembro,9,SECAO DE FATURAMENTO DE PROCESSOS,,,2,2,"0,00","0,00","0,00","20.228,51"
2012,Setembro,9,SECAO DE ORCAMENTO FINANCAS E CONTABILIDADE,,,1,1,"0,00","0,00","0,00","10.383,87"
2012,Setembro,9,SECAO DE ORGANIZACAO E MET. DE TRABALHO,,,10,10,"0,00","0,00","0,00","100.672,88"
2012,Setembro,9,SECAO DE PLAN. E CONTROLE DE SEGURANCA,,,1,1,"0,00","0,00","0,00","11.649,18"
2012,Setembro,9,SECAO DE PRODUCAO GRAFICA,,,26,26,"0,00","0,00","0,00","141.550,46"
2012,Setembro,9,SECAO DE PROTOCOLO ADMINISTRATIVO,,,2,2,"0,00","0,00","0,00","12.797,53"
2012,Setembro,9,SECAO DE RELACOES COM A IMPRENSA,,,3,3,"0,00","0,00","0,00","29.339,43"
2012,Setembro,9,SECAO DE RELACOES PUBLICAS,,,2,2,"0,00","0,00","0,00","29.603,01"
2012,Setembro,9,SECAO DE SEGURANCA LEGISLATIVA,,,9,9,"0,00","0,00","0,00","54.602,36"
2012,Setembro,9,SECAO DE SEGURANCA PATRIMONIAL,,,16,16,"0,00","0,00","0,00","130.216,16"
2012,Setembro,9,SECAO DE SEGURANCA PATRIMONIAL GAB. DEP. ARLETE SAMPAIO GAB. DEP. RONEY NEMER,,,1,1,"0,00","0,00","0,00","5.578,31"
2012,Setembro,9,"SECRETARIA DE ESTADO DE JUSTIÇA, DIR HUM E CIDADANIA DO DF",,,1,1,"0,00","0,00","0,00","4.654,69"
2012,Setembro,9,SECRETARIA DE ESTADO DE PLANEJAMENTO E ORCAMENTO DO DF,,,1,1,"0,00","0,00","0,00","11.971,55"
2012,Setembro,9,SECRETARIA DE ESTADO DE REGULARIZAÇÃO DE CONDOMÍNIOS DO DF,,,1,1,"0,00","0,00","0,00","4.541,51"
2012,Setembro,9,SECRETARIA DE ESTADO DO GOVERNO DO DISTRITO FEDERAL,,,5,5,"0,00","0,00","0,00","55.714,55"
2012,Setembro,9,SETOR DE ALMOXARIFADO,,,8,8,"0,00","0,00","0,00","44.277,96"
2012,Setembro,9,SETOR DE APOIO AO PLENARIO,,,17,17,"0,00","0,00","0,00","84.942,82"
2012,Setembro,9,SETOR DE APOIO AS COMISSOES PERMANENTES,,,9,9,"0,00","0,00","0,00","66.001,28"
2012,Setembro,9,SETOR DE APOIO AS COMISSOES TEMPORARIAS,,,4,4,"0,00","0,00","0,00","32.591,13"
2012,Setembro,9,SETOR DE ASSISTENCIA A SAUDE,,,28,28,"0,00","0,00","0,00","304.885,25"
2012,Setembro,9,SETOR DE ASSISTENCIA SOCIAL,,,3,3,"0,00","0,00","0,00","26.028,46"
2012,Setembro,9,SETOR DE AVALIACAO DE DESEMPENHO,,,5,5,"0,00","0,00","0,00","44.379,93"
2012,Setembro,9,SETOR DE BENEFICIOS,,,4,4,"0,00","0,00","0,00","28.117,97"
2012,Setembro,9,SETOR DE BIBLIOTECA,,,16,16,"0,00","0,00","0,00","142.292,45"
2012,Setembro,9,SETOR DE COMPRAS,,,7,7,"0,00","0,00","0,00","47.735,50"
2012,Setembro,9,SETOR DE COMUNICACOES ADMINISTRATIVAS,,,15,15,"0,00","0,00","0,00","73.122,26"
2012,Setembro,9,SETOR DE CONTABILIDADE,,,4,4,"0,00","0,00","0,00","37.228,05"
2012,Setembro,9,SETOR DE EXECUCAO ORCAMENTARIA,,,4,4,"0,00","0,00","0,00","36.463,46"
2012,Setembro,9,SETOR DE FINANCAS,,,4,4,"0,00","0,00","0,00","64.692,92"
2012,Setembro,9,SETOR DE GESTÃO DE DOCUMENTOS E ARQUIVOS,,,10,10,"0,00","0,00","0,00","61.743,07"
2012,Setembro,9,SETOR DE LEGISLACAO DE PESSOAL,,,9,9,"0,00","0,00","0,00","69.407,00"
2012,Setembro,9,SETOR DE LOTACAO E MOVIMENT. DE PESSOAL,,,9,9,"0,00","0,00","0,00","54.382,97"
2012,Setembro,9,SETOR DE MATERIAL,,,5,5,"0,00","0,00","0,00","35.473,84"
2012,Setembro,9,SETOR DE PAGAMENTO DE PESSOAL,,,6,6,"0,00","0,00","0,00","69.384,69"
2012,Setembro,9,SETOR DE PATRIMONIO,,,6,6,"0,00","0,00","0,00","50.186,15"
2012,Setembro,9,SETOR DE PROTOCOLO LEGISLATIVO,,,7,7,"0,00","0,00","0,00","34.666,48"
2012,Setembro,9,SETOR DE RECRUTAMENTO E SELECAO,,,7,7,"0,00","0,00","0,00","55.653,37"
2012,Setembro,9,SETOR DE SERVICOS AUXILIARES,,,21,21,"0,00","0,00","0,00","78.255,47"
2012,Setembro,9,SETOR DE TAQUIGRAFIA,,,65,65,"0,00","0,00","0,00","611.221,93"
2012,Setembro,9,SETOR DE TRAMITACAO ATA E SUMULA,,,12,12,"0,00","0,00","0,00","113.525,28"
2012,Setembro,9,SETOR DE TRANSPORTES,,,13,13,"0,00","0,00","0,00","63.534,77"
2012,Setembro,9,SINDICAL,,,2,2,"0,00","0,00","0,00","10.673,99"
2012,Setembro,9,TERRACAP,,,1,1,"0,00","0,00","0,00","15.360,49"
2012,Setembro,9,UNIDADE DE AUDITORIA INTERNA,,,8,8,"0,00","0,00","0,00","82.849,37"
2012,Setembro,9,UNIDADE DE CONSTITUICAO E JUSTICA,,,8,8,"0,00","0,00","0,00","154.589,76"
2012,Setembro,9,UNIDADE DE CONTROLE EXTERNO,,,7,7,"0,00","0,00","0,00","83.934,07"
2012,Setembro,9,UNIDADE DE ECONOMIA E FINANCAS,,,7,7,"0,00","0,00","0,00","87.937,17"
2012,Setembro,9,UNIDADE DES. URB. RURAL E MEIO AMBIENTE,,,9,9,"0,00","0,00","0,00","98.489,79"
2012,Setembro,9,UNIDADE RED. PARL. E CONS. TEXTOS LEG.,,,5,5,"0,00","0,00","0,00","64.737,05"
2012,Setembro,9,"UNIDADE SAUDE, EDC, CULT, DES. CIEN TEC.",,,8,8,"0,00","0,00","0,00","90.945,39"
2012,Outubro,10,,,,1,1,"0,00","0,00","0,00","12.622,51"
2012,Outubro,10,ADVOCACIA GERAL DA UNIAO,,,1,1,"0,00","0,00","0,00","13.500,73"
2012,Outubro,10,ASSESSORIA DE PLENARIO E,,,2,2,"0,00","0,00","0,00","15.991,59"
2012,Outubro,10,ASSESSORIA DE PLENARIO E DISTRIBUICAO,,,9,9,"0,00","0,00","0,00","69.239,15"
2012,Outubro,10,ASSESSORIA ESP. DE FISC. E CONTROLE,,,4,4,"0,00","0,00","0,00","28.579,48"
2012,Outubro,10,ASSESSORIA LEGISLATIVA,,,7,7,"0,00","0,00","0,00","44.867,07"
2012,Outubro,10,BLOCO SOCIAL ECOLOGICO,,,34,34,"0,00","0,00","0,00","76.611,45"
2012,Outubro,10,BLOCO TRABALHISTA DEMOCRÁTICO PROGRESSISTA,,,22,22,"0,00","0,00","0,00","53.652,70"
