ano,tipoProposicao,numero,siglaNumeroAno,categoria,veredito,emendas_acatadas,emendas_decididas,emendas_registradas,dataLeitura,ementa
2024,Projeto de Lei,1443,PL 1443/2024,aprovada_com_emendas,aprovada,2,8,11,2024-11-26,"Dispõe sobre a reestruturação e
ampliação do objeto social da
Companhia de Saneamento Ambiental
do Distrito Federal – CAESB e dá outras
providências.
"
2024,Projeto de Lei,1444,PL 1444/2024,aprovada_com_emendas,aprovada,1,1,1,2024-11-26,"Altera a Lei nº 7.549, de 30 de julho de
2024, que dispõe sobre as diretrizes
orçamentárias para o exercício
financeiro de 2025.
"
2024,Projeto de Lei,1445,PL 1445/2024,pendente,pendente,0,0,4,2024-11-26,"Altera a Lei nº 3.830, de 14 de março
de 2006, que dispõe quanto ao Imposto
sobre a Transmissão “Inter Vivos” de
Bens Imóveis e de Direitos a eles
Relativos – ITBI, e dá outras
providências."
2024,Projeto de Lei,1446,PL 1446/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-11-26,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 33.137.978,00, e dá outras providências"
2024,Projeto de Lei,1455,PL 1455/2024,aprovada_com_emendas,aprovada,7,25,32,2024-11-27,"Autoriza o Poder Executivo a ceder, onerosamente, direitos creditórios originados de créditos tributários e não tributários, inscritos ou não em dívida ativa, a pessoas jurídicas de direito privado ou a fundos de investimento regulamentados pela Comissão de Valores Mobiliários (CVM), e dá outras providências."
2024,Projeto de Lei,1459,PL 1459/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-11-28,"Altera a Lei nº 1.254, de 8 de novembro de 1996, que dispõe quanto ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS, e dá outras providências.
"
2024,Projeto de Lei,1460,PL 1460/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-11-28,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 23.647.273,00."
2024,Projeto de Lei,1461,PL 1461/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-11-28,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 199.307.756,00.

"
2024,Projeto de Lei,1464,PL 1464/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-12-03,"Altera a Lei nº 7.313, de 27 de julho de 2023, que ""dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências"".

"
2024,Projeto de Lei,1465,PL 1465/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-12-03,"Altera a Lei nº 7.313, de 27 de julho de 2023, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2024 e dá outras providências.

"
2024,Projeto de Lei,1466,PL 1466/2024,pendente,pendente,0,0,0,2024-12-03,"Autoriza o Poder Executivo a proceder a alienação por venda de imóvel que especifica, pertencente ao patrimônio do Distrito Federal, e dá outras providências."
2024,Projeto de Lei,1467,PL 1467/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-12-03,"Altera a Lei nº 7.042, de 29 de dezembro de 2021, que ""Autoriza o Poder Executivo a contratar operações de crédito com o Banco Nacional de Desenvolvimento Econômico e Social – BNDES e dá outras providências""."
2024,Projeto de Lei,1479,PL 1479/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-12-04,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 2.500.000,00."
2024,Projeto de Lei,1480,PL 1480/2024,aprovada_com_emendas,aprovada,1,1,2,2024-12-10,"Altera a Lei nº 7.549, de 30 de julho de 2024, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2025 e dá outras providências."
2024,Projeto de Lei,1481,PL 1481/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-12-10,Reestrutura a carreira Auditoria de Atividades Urbanas do Distrito Federal e dá outras providências. 
2024,Projeto de Lei,1482,PL 1482/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-12-10,"Dispõe sobre a criação da Gratificação  por Habilitação em Regulação de  Serviços Públicos para os servidores  integrantes da Carreira Regulação de  Serviços Públicos, e dá outras 
providências."
2024,Projeto de Lei,1483,PL 1483/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-12-10,"Dispõe sobre a carreira Músico da Orquestra Sinfônica do Teatro Nacional Claudio Santoro, do Quadro de Pessoal do Distrito Federal, e dá outras providências."
2024,Projeto de Lei,1484,PL 1484/2024,aprovada_no_texto_original,aprovada,0,1,2,2024-12-10,Dispõe sobre medidas de segurança aos ex-Governadores do Distrito Federal.
2024,Projeto de Lei Complementar,40,PLC 40/2024,pendente,pendente,0,0,0,2024-02-20,"Altera a Lei Complementar nº 326, de 4 de outubro de 2000, que dispõe sobre a criação do Programa de Apoio ao Esporte – PAE e dá outras providências."
2024,Projeto de Lei Complementar,41,PLC 41/2024,aprovada_com_emendas,aprovada,100,168,172,2024-03-05,"Aprova o Plano de Preservação do Conjunto Urbanístico de Brasília – PPCUB e dá outras providências.
"
2024,Projeto de Lei Complementar,42,PLC 42/2024,pendente,pendente,0,0,0,2024-03-12,"Dispõe sobre a elaboração, a redação, a alteração e a consolidação das leis e de outros atos normativos, regulamentando o art. 69, da Lei Orgânica do Distrito Federal."
2024,Projeto de Lei Complementar,43,PLC 43/2024,aprovada_no_texto_original,aprovada,0,0,1,2024-03-14,"Autoriza o Poder Executivo Distrital a alterar projetos registrados, desafetar, afetar, desconstituir ou doar bem de domínio público para criação, ampliação ou redução de unidades imobiliárias destinadas a Equipamentos Públicos nas Regiões Administrativas do Gama - RA II, Brazlândia - RA IV, Núcleo Bandeirante - RA VIII, Ceilândia - RA IX, Guará - RA X, Samambaia - RA XII, Santa Maria - RA XIII, São Sebastião - RA XIV, Sobradinho II - RA XXVI e SIA - RA XXIX."
2024,Projeto de Lei Complementar,48,PLC 48/2024,aprovada_no_texto_original,aprovada,0,0,0,2024-05-08,"Altera o Decreto-Lei nº 82, de 26 de dezembro de 1966, que regula o Sistema Tributário do Distrito Federal.

"
2024,Projeto de Lei Complementar,49,PLC 49/2024,aprovada_com_emendas,aprovada,2,2,5,2024-06-19,"Altera a Lei Complementar nº 986, de 30 de junho de 2021, que dispõe sobre a Regularização Fundiária Urbana – Reurb no Distrito Federal, e dá outras providências."
2024,Projeto de Lei Complementar,50,PLC 50/2024,aprovada_com_emendas,aprovada,1,1,3,2024-06-19,"Institui o Programa de Incentivo de Regularização de Débitos Não Tributários do Distrito Federal – REFISN, isenta o pagamento da Outorga Onerosa da Alteração de Uso – ONALT, nas formas e condições específicas, e dá outras providências."
2024,Projeto de Lei Complementar,51,PLC 51/2024,pendente,pendente,1,1,1,2024-08-01,"Altera a Lei Complementar nº 833, de 27 de maio de 2011, que dispõe sobre o parcelamento dos créditos de natureza tributária e não tributária de titularidade do Distrito Federal."
2024,Projeto de Lei Complementar,60,PLC 60/2024,aprovada_com_emendas,aprovada,2,2,2,2024-11-19,Dispõe sobre a Carreira Apoio às Atividades Jurídicas do Distrito Federal e Procurador do Distrito Federal e dá outras providências.
2024,Projeto de Lei Complementar,61,PLC 61/2024,aprovada_com_emendas,aprovada,7,12,15,2024-12-10,"Dispõe sobre o loteamento de acesso controlado no Distrito Federal, e dá outras providências."
2025,Proc,28,PROC 28/2025,pendente,pendente,0,0,0,2025-02-26,"Indicação do nome do Sr. Cleber Monteiro Fernandes para ocupar o cargo de Diretor-Presidente do Instituto de Gestão Estratégica de Saúde do Distrito Federal - Iges/DF.
"
2025,Proc,29,PROC 29/2025,pendente,pendente,0,0,0,2025-02-27,Homologa os Convênios ICMS nº 193/2023 e nº 91/2024
2025,Proc,30,PROC 30/2025,pendente,pendente,0,0,0,2025-03-13,"Recondução do Sr. Vinicius Fuzeira de Sá e Benevides para ocupar o cargo de Diretor da Agência Reguladora de Águas, Energia e Saneamento Básico do Distrito Federal — Adasa, nos termos do § 2º do art. 16 da Lei n.º 4.285, de 26 de dezembro de 2008.
"
2025,Proc,31,PROC 31/2025,pendente,pendente,0,0,0,2025-03-19,"Homologa o Convênio ICMS nº 32, de 7 de abril de 2022."
2025,Proc,32,PROC 32/2025,pendente,pendente,0,0,0,2025-03-20,"Homologa o Convênio ICMS nº 143, de 6 de dezembro de 2024."
2025,Proc,33,PROC 33/2025,pendente,pendente,0,0,0,2025-03-31,"Prestação de Contas Anual do Governador do Distrito Federal, relativa ao exercício de 2024, em consonância com o disposto no inciso XVII do artigo 100 da Lei Orgânica do Distrito Federal.
"
2025,Proc,34,PROC 34/2025,pendente,pendente,0,0,0,2025-05-12,"Homologa o Convênio ICMS nº 53, de 11 de abril de 2025. "
2025,Proc,35,PROC 35/2025,pendente,pendente,0,0,0,2025-06-16,"Encaminha os relatórios anuais de concessões e permissões atinentes ao exercício de 2024.
"
2025,Proc,36,PROC 36/2025,pendente,pendente,0,0,0,2025-08-12,Indicação do Dr. Márcio Wanderley de Azevedo para o cargo de Procurador-Geral do Distrito Federal.
2025,Proc,37,PROC 37/2025,pendente,pendente,0,0,0,2025-09-01,"Homologa o Convênio ICMS nº 78, de 4 de julho de 2025."
2025,Proc,38,PROC 38/2025,pendente,pendente,0,0,0,2025-09-01,"Homologa o Convênio ICMS nº 39, de 11 de abril de 2025."
2025,Proc,39,PROC 39/2025,pendente,pendente,0,0,0,2025-09-05,"Recondução do senhor Raimundo da Silva Ribeiro Neto para ocupar o cargo de Diretor-Presidente da Agência Reguladora de Águas, Energia e Saneamento Básico do Distrito Federal — Adasa, nos termos do § 2º do art. 16 da Lei n.º 4.285, de 26 de dezembro de 2008."
2025,Proc,40,PROC 40/2025,pendente,pendente,0,0,0,2025-09-05,"Recondução do senhor Félix Ângelo Palazzo para ocupar o cargo de Diretor da Agência Reguladora de Águas, Energia e Saneamento Básico do Distrito Federal — Adasa, nos termos do § 2º do art. 16 da Lei n.º 4.285, de 26 de dezembro de 2008.
"
2025,Proc,41,PROC 41/2025,pendente,pendente,0,0,0,2025-09-16,"Homologa o Convênio ICMS nº 79, de 4 de julho de 2025."
2025,Proc,42,PROC 42/2025,pendente,pendente,0,0,0,2025-09-23,"Homologa o Convênio ICMS nº 96, de 4 de julho de 2025."
2025,Proc,43,PROC 43/2025,pendente,pendente,0,0,0,2025-10-23,"Homologa o Convênio ICMS nº 25, de 11 de abril de 2025."
2025,Proc,44,PROC 44/2025,pendente,pendente,0,0,0,2025-11-19,"Indicação do Senhor Nelson Antônio de Souza para ocupar o cargo de Diretor-Presidente do Banco de Brasília - BRB, nos termos do art. 100, XV, c/c o art. 60, XXXV, da Lei Orgânica do Distrito Federal."
2025,Proc,45,PROC 45/2025,pendente,pendente,0,0,0,2025-11-28,"Homologa os Convênios ICMS nº 154, de 6 de dezembro de 2024; nº 37, de 11 de abril de 2025; e nº 90, de 4 de julho de 2025."
2025,Proc,46,PROC 46/2025,pendente,pendente,0,0,0,2025-11-28,"Homologa os Convênios ICMS nº 36, de 11 de abril de 2025 e nº 84, de 4 de julho de 2025.
"
2025,Proc,47,PROC 47/2025,pendente,pendente,0,0,0,2025-11-28,"Homologa o Convênio ICMS nº 167, de 29 de setembro de 2023.
"
2025,Projeto de Lei,1493,PL 1493/2025,aprovada_no_texto_original,aprovada,0,0,3,2025-02-04,"Dispõe sobre a prevenção e o combate aos incêndios florestais em Unidades de Conservação Distritais, e dá outras providências."
2025,Projeto de Lei,1494,PL 1494/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-02-04,"Autoriza o Poder Executivo a proceder a concessão de uso de imóvel que especifica, pertencente ao patrimônio do Distrito Federal e dá outras providências."
2025,Projeto de Lei,1495,PL 1495/2025,pendente,pendente,0,0,0,2025-02-04,"Altera a Lei nº 4.081, de 4 de janeiro de 2008, que dispõe sobre a qualificação de entidades como organizações sociais no âmbito do Distrito Federal e dá outras providências."
2025,Projeto de Lei,1567,PL 1567/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-02-11,"Dispõe sobre a desafetação de área pública, caracterizada como Unidade Especial - UE 13; e autoriza o Poder Executivo a proceder a reversão dos lotes do Distrito Federal que especifica, para a Terracap, na Região Administrava do Guará - RA X. "
2025,Projeto de Lei,1571,PL 1571/2025,aprovada_com_emendas,aprovada,2,2,2,2025-02-13,"Altera a Lei nº 7.549, de 30 de julho de 2024, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2025 e dá outras providências."
2025,Projeto de Lei,1586,PL 1586/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-02-20,"Altera a Lei nº 7.549, de 30 de julho de 2024, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2025 e dá outras providências."
2025,Projeto de Lei,1588,PL 1588/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-02-24,"Altera a Lei nº 7.549, de 30 de julho de 2024, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2025 e dá outras providências."
2025,Projeto de Lei,1599,PL 1599/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-02-26,"Dispõe sobre a isenção e remissão de débitos de preço público cobrados dos autorizatários, permissionários e concessionários do Terminal do Gama."
2025,Projeto de Lei,1603,PL 1603/2025,pendente,pendente,0,0,0,2025-02-27,Institui a Política Distrital de Educação para a Integridade no âmbito das escolas públicas do Distrito Federal.
2025,Projeto de Lei,1604,PL 1604/2025,rejeitada,rejeitada,0,0,0,2025-02-27,"Altera a Lei nº 6.956, de 29 de setembro de 2021, que dispõe sobre a regularização, a organização e o funcionamento das feiras públicas e público-privadas no Distrito Federal."
2025,Projeto de Lei,1614,PL 1614/2025,aprovada_com_emendas,aprovada,1,1,1,2025-03-10,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 10.000.000,00, e dá outras providências.
"
2025,Projeto de Lei,1618,PL 1618/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-03-11,Dispõe sobre o reajuste salarial dos empregados públicos que integram o quadro de Empregados Permanentes em Extinção do IPEDF CODEPLAN.
2025,Projeto de Lei,1620,PL 1620/2025,pendente,pendente,0,0,0,2025-03-13,"Dispõe sobre a revisão do Plano Plurianual para o quadriênio 2024-2027, aprovado pela Lei nº 7.378, de 29 de dezembro de 2023.
"
2025,Projeto de Lei,1623,PL 1623/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-03-17,"Altera a Lei nº 5.326, de 03 de abril de 2014, que ""cria a Tabela de Funções Gratificadas Escolares e dá outras providências""."
2025,Projeto de Lei,1624,PL 1624/2025,pendente,pendente,1,1,1,2025-03-17,"Altera a Lei nº 5.142, de 31 de julho de 2013, que ""institui a Política Distrital de Atenção ao Jovem e dá outras providências"", e dá outras providências."
2025,Projeto de Lei,1638,PL 1638/2025,aprovada_com_emendas,aprovada,244,244,248,2025-03-20,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 139.377.370,00."
2025,Projeto de Lei,1639,PL 1639/2025,pendente,pendente,0,0,0,2025-03-20,"Altera a Lei nº 5.005, de 21 de dezembro de 2012, que instituiu as condições e os procedimentos de apuração do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação – ICMS aos contribuintes industriais, atacadistas ou distribuidores."
2025,Projeto de Lei,1652,PL 1652/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-03-26,Institui o Programa Material de Construção e dá outras providências.
2025,Projeto de Lei,1653,PL 1653/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-03-26,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 35.000.000,00."
2025,Projeto de Lei,1666,PL 1666/2025,aprovada_com_emendas,aprovada,68,68,71,2025-04-01,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 198.053.378,00, e dá outras providências."
2025,Projeto de Lei,1682,PL 1682/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-04-14,"Altera a Lei nº 7.563, de 14 de outubro de 2024, que ""autoriza o Poder Executivo a contratar operação de crédito com o Banco Nacional de Desenvolvimento Econômico e Social - BNDES, com a garantia da União, e dá outras providências"".

"
2025,Projeto de Lei,1690,PL 1690/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-04-15,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 10.000.000,00."
2025,Projeto de Lei,1701,PL 1701/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-04-23,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 459.010.879,00."
2025,Projeto de Lei,1702,PL 1702/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-04-24,"Altera a Lei nº 7.549, de 30 de julho de 2024, que ""dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2025 e dá outras providências"", e dá outras providências."
2025,Projeto de Lei,1703,PL 1703/2025,pendente,pendente,0,0,0,2025-04-24,"Autoriza o Poder Executivo a proceder a doação de imóveis que especifica, pertencentes ao patrimônio do Distrito Federal, à Companhia de Desenvolvimento Habitacional do Distrito Federal - CODHAB e dá outras providências."
2025,Projeto de Lei,1706,PL 1706/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-04-28,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 287.288.800,00."
2025,Projeto de Lei,1709,PL 1709/2025,aprovada_com_emendas,aprovada,2,2,2,2025-04-28,"Altera a Lei nº 7.549, de 30 de julho de 2024, que ""dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2025 e dá outras providências""."
2025,Projeto de Lei,1730,PL 1730/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-05-12,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 80.228.916,00."
2025,Projeto de Lei,1731,PL 1731/2025,aprovada_com_emendas,aprovada,3,4,4,2025-05-12,Dispõe sobre a transação resolutiva de litígio de natureza tributária ou não tributária.
2025,Projeto de Lei,1742,PL 1742/2025,aprovada_com_emendas,aprovada,149,159,194,2025-05-15,Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2026 e dá outras providências.
2025,Projeto de Lei,1743,PL 1743/2025,aprovada_com_emendas,aprovada,2,2,3,2025-05-16,Institui o Programa de Bolsa Complementar de Estudo e Pesquisa para Residentes de Medicina de Família e Comunidade da Secretaria de Estado de Saúde do Distrito Federal (PROMED) e dá outras providências.
2025,Projeto de Lei,1762,PL 1762/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-05-26,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 37.615.875,00."
2025,Projeto de Lei,1780,PL 1780/2025,pendente,pendente,0,0,2,2025-06-05,"Altera a Lei nº 5.005, de 21 de dezembro de 2012, que ""instituiu as condições e os procedimentos de apuração do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS aos contribuintes industriais, atacadistas ou distribuidores""."
2025,Projeto de Lei,1783,PL 1783/2025,aprovada_com_emendas,aprovada,145,145,146,2025-06-09,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 140.000.000,00."
2025,Projeto de Lei,1786,PL 1786/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-06-10,"Dispõe sobre a Concessão de Uso de Imóvel pertencente ao Distrito Federal, situado no Setor de Divulgação Cultural (SDC), com área de 1.225,00 m², registrado no Cartório do 2º Ofício de Registro de Imóveis do Distrito Federal, sob a matrícula nº 52.620, de 31 de dezembro de 2004, para construção da sede da Fundação Athos Bulcão."
2025,Projeto de Lei,1787,PL 1787/2025,pendente,pendente,0,0,29,2025-06-10,"Altera a Lei nº 5.803, de 11 de janeiro de 2017, que ""institui a Política de Regularização de Terras Públicas Rurais pertencentes ao Distrito Federal ou à Agência de Desenvolvimento do Distrito Federal - Terracap e dá outras providências"" e dá outras providências."
2025,Projeto de Lei,1788,PL 1788/2025,aprovada_com_emendas,aprovada,3,3,4,2025-06-10,"Altera a Lei nº 7.549, de 30 de julho de 2024, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2025 e dá outras providências.

"
2025,Projeto de Lei,1790,PL 1790/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-06-11,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 2.775.553,00."
2025,Projeto de Lei,1791,PL 1791/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-06-11,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 13.510.109,00."
2025,Projeto de Lei,1802,PL 1802/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-06-18,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 60.635.000,00."
2025,Projeto de Lei,1823,PL 1823/2025,aprovada_com_emendas,aprovada,129,129,134,2025-07-21,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 2.130.000,00."
2025,Projeto de Lei,1824,PL 1824/2025,pendente,pendente,0,0,0,2025-07-21,"Institui o Programa de Educação Superior na Universidade do Distrito Federal Professor Jorge Amaury Maia Nunes e suas Escolas Superiores integradas e vinculadas, destinado às pessoas Privadas de Liberdade vinculadas ao Sistema Prisional do Distrito Federal.
"
2025,Projeto de Lei,1833,PL 1833/2025,aprovada_com_emendas,aprovada,12,12,17,2025-07-22,Institui o Programa Cartão Uniforme Escolar e dá outras providências.
2025,Projeto de Lei,1845,PL 1845/2025,pendente,pendente,0,0,1,2025-07-31,"Altera a Lei nº 5.005, de 21 de dezembro de 2012, que ""instituiu as condições e os procedimentos de apuração do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS aos contribuintes industriais, atacadistas ou distribuidores""."
2025,Projeto de Lei,1846,PL 1846/2025,pendente,pendente,0,0,2,2025-07-31,"Altera a Lei nº 5.323, de 17 de março de 2014, que dispõe sobre a prestação do serviço de táxi no Distrito Federal e dá outras providências."
2025,Projeto de Lei,1847,PL 1847/2025,pendente,pendente,0,0,0,2025-07-31,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 214.839.073,00."
2025,Projeto de Lei,1863,PL 1863/2025,pendente,pendente,0,0,0,2025-08-06,"Altera a Lei nº 5.499, de 14 de julho de 2015, que ""aprova o Plano Distrital de Educação – PDE e dá outras providências""."
2025,Projeto de Lei,1864,PL 1864/2025,pendente,pendente,0,0,0,2025-08-06,"Dispõe sobre as restrições à confecção, distribuição e comercialização de peças de uniformes, distintivos ou insígnias da Polícia Civil, Polícia Militar, Corpo de Bombeiros Militar, Departamento de Trânsito e Polícia Penal do Distrito Federal, e dá outras providências."
2025,Projeto de Lei,1868,PL 1868/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-08-08,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 30.000.000,00."
2025,Projeto de Lei,1872,PL 1872/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-08-11,"Dispõe sobre desafetação e autoriza a doação de área de uso comum do povo para ampliação do Lote 1, Quadra 6, Setor de Administração Federal Sul - SAF/Sul, Plano Piloto - RA I, destinado ao Superior Tribunal de Justiça - STJ."
2025,Projeto de Lei,1873,PL 1873/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-08-11,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 18.200.000,00.
"
2025,Projeto de Lei,1882,PL 1882/2025,aprovada_com_emendas,aprovada,2,4,9,2025-08-14,"Autoriza o BRB - Banco de Brasília a adquirir participação em instituições financeiras sediadas no Brasil e no exterior, empresas com atividades próprias ou complementares às do setor financeiro, inclusive no ramo de tecnologia da informação (TI) e empresas com objetos sociais relacionados às atividades previstas no artigo 144, § 1º da Lei Orgânica do DF."
2025,Projeto de Lei,1885,PL 1885/2025,aprovada_no_texto_original,aprovada,0,0,0,2025-08-18,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 1.500.000,00.

"
2025,Projeto de Lei,1894,PL 1894/2025,pendente,pendente,0,0,0,2025-08-27,"Autoriza o Poder Executivo a proceder à alienação, por venda, dos imóveis que especifica, pertencentes ao patrimônio do Distrito Federal, e dá outras providências."
