ano,data_da_liquidacao,data_da_ordem_bancaria,dias_entre_liquidacao_e_pagamento,cnpj_credor,credor,forma_do_registro_na_fonte,valor,objeto,categoria_de_contrato,fonte_de_recursos,obrigacoes_mais_antigas_ultrapassadas,justificativa_publicada,as_of
2024,2024-04-09,2024-04-09,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.470,28",PÓS-GRADUAÇÃO ONLINE EM DIREITO LEGISLATIVO - PARC. 7/12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-09,2024-04-09,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.470,28",PÓS-GRADUAÇÃO ONLINE EM DIREITO ADMINISTRATIVO - PARCELA 12 DE 12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-09,2024-04-09,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.470,28",PÓS-GRADUAÇÃO ONLINE EM DIREITO ADMINISTRATIVO - PARCELA 12 DE 12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-09,2024-04-09,0,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"93,20",MBA EM TRANSIÇÃO PARA A ECONOMIA DE BAIXO CARBONO NO SETOR PUBLICO E PRIVADO - TAXA DE MATRÍCULA,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-09,2024-04-09,0,03828805000116,RIOPRO INFORMÁTICA LTDA,cnpj,"11.500,00",FORNECIMENTO DE SOLUÃO P/ SUPORTE À GESTÃO DE ALMOXARIFADO E PATRIMÔNIO - MARÇO/2024.,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-09,2024-04-09,0,24531339000182,UNYEAD EDUCACIONAL S.A.,cnpj,"431,83",CURSO DE PÓS-GRADUAÇÃO ON-LINE EM PLANEJAMENTO E ORÇAMENTO PÚBLICO - PARCELA 09/09,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-09,2024-04-09,0,24531339000182,UNYEAD EDUCACIONAL S.A.,cnpj,"431,84",PÓS-GRADUÇÃO EAD EM PLANEJAMENTO E ORÇAMENTO PÚBLICO - PARCELA 09/09,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-09,2024-04-09,0,86781069000115,ZENITE INFORMAÇÃO E CONSULTORIA S/A,cnpj,"12.185,60",ASSINATURA DA PLATAFORMA DIGITAL ZÊNITE FÁCIL - VIGÊNCIA ATÉ 18/03/2025,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-10,0,71208516000174,ALGAR TELECOM S/A,cnpj,"5.878,25",SERVIÇO PRESTADOS DE TELEFONIA FIXA NO PERÍODO 03/2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-10,0,31379786000123,CONTEXA INOVAÇÃO EM TECNOLOGIA LTDA,cnpj,"1.011.415,60",AQUISIÇÃO DE CARTUCHOS DE TONER E REFIL COM 3 EMBALAGENS DE 5000 GRAMPOS,FORNECIMENTO DE BENS,1500-100000000,1,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-10,0,26587509000176,DOUBLE SOLUCOES E TECNOLOGIA LTDA,cnpj,"13.415,00",FORNECIMENTO DE CARTÃO DE PROXIMIDADE MIFARE SMART CARDBRANCO.,FORNECIMENTO DE BENS,1500-100000000,1,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-10,0,00474973000162,ECAD ESC CENTRAL DE ARR E DIST,cnpj,"3.352,36","AUTORIZAÇÃO PARA EXECUÇÃO PÚBLICA DE OBRAS MUSICAIS, LITEROMUSICAIS E DE FONOGRAMAS",PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-10,0,72649361000174,HBL CARIMBOS E PLACAS INDUSTRIA E COMERCIO LTDA,cnpj,"249,82",FORNECIMENTO DE CARIMBOS E PRODUTOS ANÁLOGOS,FORNECIMENTO DE BENS,1500-100000000,1,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-10,0,08052666000103,LVM VIAGENS E TURISMO LTDA,cnpj,"33.549,22","SERVIÇO DE FORNECIMENTO DE PASSAGENS AÉREAS - ORDEM DE SERVIÇOS 02, 03 E 04",PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-10,0,03517258000158,MAXVIDEO COMERCIO E SERVICOS LTDA - ME,cnpj,"17.707,37",LOCAÇÃO DE SOLUÇÕES DE TELEJORNALISMO MÓVEL E PORTÁTIL (MOCHILINK) PARA ÁUDIO E VÍDEO - MARÇO/2024,LOCAÇÕES,1500-100000000,1,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-10,0,13922714000107,MILLENNIUM EVENTOS EIREL,cnpj,"9.114,00",SERVIÇO DE ORGANIZAÇÃO DE EVENTOS INSTITUCIONAIS - LOCAÇÃO DE GRADILDATAS - 1 A 31 JAN/2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-10,0,13922714000107,MILLENNIUM EVENTOS EIRELI,cnpj,"235,20",SERVIÇO DE ORGANIZAÇÃO DE EVENTOS INSTITUCIONAIS - LOCAÇÃO DE GRADILDATAS - 18 A 20 MARÇO/2024.,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-10,0,13922714000107,MILLENNIUM EVENTOS EIRELI,cnpj,"83.884,08",SERVIÇO DE ORGANIZAÇÃO DE EVENTOS INSTITUCIONAIS - SEMANA DA MULHER NA CLDF - 18 A 20 MARÇO 2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-10,0,05411789000197,SHOWCASE PRO TECNOLOGIA LTDA,cnpj,"1.199,27","SERVIÇO DE AUDIODESCRIÇÃO SOB DEMANDA, ENTREGUE MIXADA EM PROGRAMAS PRÉ-GRAVADOS - MARÇO DE 2024",PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-11,1,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.470,28",PÓS-GRADUAÇÃO EM DIREITO ADMINISTRATIVO - PARCELA 7/12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-11,1,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.470,28",PÓS-GRADUAÇÃO ONLINE EM DIREITO LEGISLATIVO - PARC. 7/12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-11,1,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.470,28",PÓS-GRADUAÇÃO ONLINE EM DIREITO ADMINISTRATIVO - PARCELA 7/12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-11,1,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.471,28",PÓS-GRADUAÇÃO ONLINE EM DIREITO LEGISLATIVO - PARCELA 7/12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-10,2024-04-11,1,02474172000122,"INST. BRASILEIRO DE ENSINO, DES. E PESQUISA - IDP",cnpj,"1.472,28",PÓS-GRADUAÇÃO LATU SENSU EM DIREITO ADMINISTRATIVO -PARCELA 12/12,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-11,2024-04-11,0,02116643000120,RONALDO DE SOUZA MOSCOSO - ME,cnpj,"21.567,38",SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DO SISTEMA DE AUTOMAÇÃO PREDIAL - MARÇO/2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-11,2024-04-12,1,13498257000167,CENTRO OESTE PRESTADORA DE SERVICO DE DESINSETIZAC,cnpj,"1.769,33","SERVIÇOS DE CONTROLE DE PRAGAS URBANAS, ENVOLVENDO DESINSETIZAÇÃO E DESRATIZAÇÃO, SOB DEMANDA, NO ED. SEDE DA CLDF.",PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-11,2024-04-12,1,24531339000182,UNYEAD EDUCACIONAL S.A.,cnpj,"511,55",CURSO DE PÓS GRADUAÇÃO EM CONTABILIDADE PÚBLICA - PARCELA 09 DE 09,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-12,2024-04-12,0,29909570000180,BG10 COMUNICACAO LTDA,cnpj,"19.456,00","INSCRIÇÃO NO PAN AMERICAN FREEDOM FORUM 2024, PARA PARLAMENTAR E SERVIDOR.",PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-12,2024-04-15,3,01688354000133,AV COMUNICAÇÃO E MARKETING LTDA,cnpj,"22.339,39",SERVIÇO DE PUBLICIDADE INSTITUCIONAL - CAMPANHA: BANDEIRAS - COM SUBCONTRATADAS - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-12,2024-04-15,3,01688354000133,AV COMUNICAÇÃO E MARKETING LTDA,cnpj,"392.685,08","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL NA CAMPANHA ENTREGAS 2023, COM SUBCONTRATADAS. - RPNP",PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-12,2024-04-15,3,01688354000133,AV COMUNICAÇÃO E MARKETING LTDA,cnpj,"4.773,69","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL NA CAMPANHA AÇÕES DIVERSAS E PONTUAIS - TEASER , COM SUBCONTRATADAS - RPNP",PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-12,2024-04-15,3,14062549000115,H3D SOLUCOES DE TELEINFORMATICA LTDA,cnpj,"9.017,67",SERVIÇO DE GERENCIAMENTO E PROGRAMAÇÃO DO SISTEMA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DA CENTRAL TELEFÔNICA - MARÇO/2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-15,2024-04-15,0,14470051000272,EBM QUINTTO COMUNICACAO LTDA,cnpj,"521.883,32","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL NA CAMPANHA ENTREGAS 2023, COM SUBCONTRATADAS. - RPNP",PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-16,2024-04-17,1,00082024000137,COMPANHIA DE SANEAMENTO AMBIENTAL DO DISTRITO FEDE,cnpj,"60.949,74",FORNECIMENTO DE ÁGUA E TRATAMENTO DE ESGOTO - MARÇO DE 2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-16,2024-04-17,1,10277241000136,FERNANDA F PONTIN,cnpj,"149,75",SERVIÇOS DE LEITURA CONTINUA E ININTERRUPTA DO DIÁRIO DA JUSTIÇA PARA A CLDF - MARÇO DE 2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-17,2024-04-18,1,02434797000160,FATTO CONSULTORIA E SISTEMAS LTDA,cnpj,"824,43","CONTAGEM DE PONTOS DE FUNÇÃO DE SOFTWARE NO DESENVOLVIMENTO, MANUTENÇÃO EVOLUTIVA, CORRETIVA E ADAPTATIVA DE E SOFTWARES",PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-17,2024-04-18,1,21416819000104,MAZIMU'S SERVIÇOS ESPECIALIZADOS EIRELI,cnpj,"2.113,75","3ª MANUTENÇÃO PREVENTIVA, CORRETIVA E CALIBRAÇÃO DOS EQUIPAMENTOS DE SAÚDE DO SAS DE 2024",PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-17,2024-04-18,1,13258899000199,SEFIX - GESTAO DE PROFISSIONAIS EIRELI,cnpj,"158.089,38","SERVIÇO DE LIMPEZA, HIGIENIZAÇÃO E CONSERVAÇÃO NA CLDF - MARÇO/2024",PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-17,2024-04-18,1,07432517000107,"SIMPRESS COMÉRCIO, LOCAÇÃO E SERVIÇOS S/A",cnpj,"25.761,16",SERVIÇO OUTSOURCING DE IMPRESSÃO - MARÇO/24,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-17,2024-05-09,22,21308480000122,AR RP CERTIFICACAO DIGITAL LTDA.,cnpj,"65,90",SERVIÇO DE EMISSÃO DE CERTIFICADOS DIGITAIS DO TIPO E-CPF E E-CNPJ -,PRESTAÇÃO DE SERVIÇOS,1500-100000000,28,,2026-09-02T17:49:17
2024,2024-04-18,2024-04-19,1,01688354000133,AV COMUNICAÇÃO E MARKETING LTDA,cnpj,"16.675,99",SERVIÇO DE PUBLICIDADE INSTITUCIONAL - CAMPANHA MACHISMO NÃO - COM SUBCONTRATADAS - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-18,2024-04-19,1,04784569000227,CALIA Y2 PROPAGANDA E MARKETING LTDA,cnpj,"21.338,68","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL - CAMPANHA BANDEIRAS, COM SUBCONTRATADAS - RPNP.",PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-18,2024-04-19,1,04784569000227,CALIA Y2 PROPAGANDA E MARKETING LTDA,cnpj,"322.415,00",SERVIÇO DE PUBLICIDADE INSTITUCIONAL - CAMPANHA MACHISMO NÃO 2 - RPNP,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-18,2024-04-19,1,14470051000272,EBM QUINTTO COMUNICACAO LTDA,cnpj,"252.002,44","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL - CAMPANHA MACHISMO NÃO 2, COM SUBCONTRATADAS. - RPNP",PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-18,2024-04-19,1,04119545000172,EDITORA VERBO JURIDICO LTDA,cnpj,"735,67",PÓS-GRADUAÇÃO EM AUDITORIA INTERNA E CONTROLE GOVERNAMENTAL - PARC. 11/18,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-18,2024-04-19,1,33641663000144,FUNDACAO GETULIO VARGAS EDITORA,cnpj,"1.138,03",PÓS-GRADUAÇÃO EM GESTÃO FINANCEIRA- PARC. 8/11,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-18,2024-04-19,1,20217208000174,GOLDI SERVIÇOS E ADMINISTRAÇÃO LTDA - EPP,cnpj,"10.180,76","AGENCIAMENTO, CORRETAGEM E INTERMEDIAÇÃO NO FORNECIMENTO DE COMBUSTÍVEIS PARA A FROTA DE VEÍCULOS DA CLDF - MARÇO/2024",FORNECIMENTO DE BENS,1500-100000000,1,,2026-09-02T17:49:17
2024,2024-04-18,2024-04-19,1,01215897000133,IDEALINE TECNOLOGIA E SEGURANCA LTDA EPP,cnpj,"2.396,87",MANUTENÇÃO CORRETIVA E PREVENTIVA DO SISTEMA DE CONTROLE DE ACESSO DE PESSOAS E VEÍCULOS NO EDIFÍCIO SEDE DA CLDF- MARÇO/24,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-18,2024-04-19,1,32904046000121,RPL COMERCIO E SERVICOS LTDA.,cnpj,"2.510,11",SERVIÇOS DE CLIPPING DE IMPRESSO E WEB - MARÇO/2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-18,2024-04-19,1,05461103000172,VERBO EDUCACIONAL LTDA.,cnpj,"608,60",PÓS-GRADUAÇÃO EM AUDITORIA INTERNA - PARCELA 18 DE 18,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-18,2024-04-19,1,07720240000100,WMED UTI - MOVEL SERVICOS DE SAUDE LTDA,cnpj,"3.823,60",SERV. PRÉ-HOSPITALAR MÓVEIS DE URGÊNCIA E EMERGÊNCIA COM AMBULÂNCIA DE SUPORTE AVANÇADO (TIPO D-UTI MÓVEL) - MARÇO,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-18,2024-04-23,5,04887267000101,ASSOCIAÇÃO DE APOIO À ARTE E COMUNICAÇÃO,cnpj,"85,68",TAXA DE MATRÍCULA REFERENTE A MBA EM BUSINESS INTELIGENCE E ANALYTICS.,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-19,2024-04-19,0,31379786000123,CONTEXA INOVAÇÃO EM TECNOLOGIA LTDA.,cnpj,"16.433,25",MANUTENÇÃO PREVENTIVA E CORRETIVA EM IMPRESSORA DIGITAL - MARÇO/24,PRESTAÇÃO DE SERVIÇOS,1500-100000000,30,,2026-09-02T17:49:17
2024,2024-04-19,2024-04-19,0,25165749000110,NEO CONSULT. E ADMINIST. DE BENEFÍCIOS EIRELI EPP,cnpj,"340,53",MANUTENÇÃO PREVENTIVA E CORRETIVA DA FROTA DE VEÍCULOS DA CLDF - 03/2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,30,,2026-09-02T17:49:17
2024,2024-04-19,2024-04-19,0,25165749000110,NEO CONSULT. E ADMINIST. DE BENEFÍCIOS EIRELI EPP,cnpj,"750,32",FORNECIMENTO DE PEÇAS DA FROTA DE VEÍCULOS DA CLDF - 03/2024,FORNECIMENTO DE BENS,1500-100000000,1,,2026-09-02T17:49:17
2024,2024-04-19,2024-04-19,0,02421421000111,TIM S/A,cnpj,"1.281,51",SERVIÇO DE TELEFONIA MÓVEL - SERVIÇO MÓVEL PESSOAL - MARÇO DE 2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,30,,2026-09-02T17:49:17
2024,2024-04-19,2024-04-19,0,11349160000167,VIPPIM VIGILÂNCIA E SEGURANÇA LTDA,cnpj,"116.220,06",SERVIÇO DE BOMBEIRO CIVIL - FEVEREIRO DE 2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,30,,2026-09-02T17:49:17
2024,2024-04-19,2024-04-22,3,12817803000465,PARTNER SECURITY SERVIÇOS DE SEGURANÇA LTDA,cnpj,"266.471,00",SERVIÇO DE VIGILÂNCIA ARMADA NA CLDF - MARÇO/24,PRESTAÇÃO DE SERVIÇOS,1500-100000000,30,,2026-09-02T17:49:17
2024,2024-04-19,2024-04-22,3,21992832000101,PONTUAL SERVIÇOS GERAIS LTDA.-ME,cnpj,"27.288,08",SERVIÇO DE APOIO ADMINISTRATIVO POR MEIO DE RECEPCIONISTA - MARÇO/2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,30,,2026-09-02T17:49:17
2024,2024-04-22,2024-04-22,0,08065700000176,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,cnpj,"9.076,01",FORNECIMENTO DE MATERIAL BIBLIOGRÁFICO NACIONAL E ESTRANGEIRO.,FORNECIMENTO DE BENS,1500-100000000,1,,2026-09-02T17:49:17
2024,2024-04-22,2024-04-23,1,04784569000227,CALIA Y2 PROPAGANDA E MARKETING LTDA,cnpj,"276.374,63","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL - CAMPANHA ENTREGAS 2023, COM SUBCONTRATADAS - RPNP.",PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-22,2024-04-23,1,60501293000112,EDITORA REVISTA DOS TRIBUNAIS LTDA,cnpj,"25.178,58",ASSINATURA ANUAL DA PLATAFORMA DIGITAL REVISTA DOS TRIBUNAIS ONLINE,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-24,2024-04-24,0,00814860000169,ESTERILAV ESTERILIZACAO DE MATERIAIS HOSPITALARES,cnpj,"191,90",SERVIÇOS DE LAVANDERIA - PARA O SERVIÇO DE SAUDE,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-24,2024-04-24,0,38036000000114,JME SERVICOS INTEGRADOS E EQUIPAMENTOS EIREL,cnpj,"398.198,64",SERVIÇO DE OPERACIONALIZAÇÃO E ASSISTÊNCIA TÉCNICA DE TV DIGITAL - MARÇO DE 2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-24,2024-04-24,0,88633680000202,OSM CONSULTORIA E SISTEMAS LTDA,cnpj,"11.609,83",SERVIÇOS DE SUPORTE TÉCNICO ATUALIZAÇÃO E MANUTENÇÃO DO SISTEMA MENTORH NO PERÍODO DE 13/03/2024 A 12/04/2024.,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-24,2024-04-25,1,02604476000167,CLIMATICA ENGENHARIA EIRELI,cnpj,"1.814,80",FORNECIMENTO DE PEÇAS PARA MANUTENÇÃO PREVENTIVA E CORRETIVA DOS SISTEMAS DE CONDICIONAMENTO DE AR CENTRAL - MARÇO/2024,FORNECIMENTO DE BENS,1500-100000000,1,,2026-09-02T17:49:17
2024,2024-04-24,2024-04-25,1,02604476000167,CLIMATICA ENGENHARIA EIRELI,cnpj,"47.422,98","SERVIÇOS DE ASSISTÊNCIA TÉCNICA NECESSÁRIA À OPERAÇÃO, MANUTENÇÃO PREVENTIVA E CORRETIVA DOS SISTEMAS DE CONDICIONAMENTO DE AR",PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-24,2024-04-25,1,01134191000228,SERVIX INFORMÁTICA LTDA,cnpj,"9.053,38",SERVIÇOS DE MONITORAMENTO E GESTÃO DE EVENTOS DOS ATIVOS DE REDE E DO DATACENTER DE INFRAESTRUTURA DE TI DA CLDF - MARÇO/2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-24,2024-04-25,1,05411789000197,SHOWCASE PRO TECNOLOGIA LTDA,cnpj,"10.500,00","MANUTENÇÃO, CONSERVAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS - MARÇO/2024",PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-24,2024-04-25,1,34370234000142,SUPREME CAPACITACAO E TREINAMENTO LTDA,cnpj,"10.754,00","CURSO: RETENÇÕES DE TRIBUTOS NA ADMINISTRAÇÃO PÚBLICA FEDERAL, ESTADUAL, DISTRITAL E MUNICIPAL, PARA 4 SERVIDORES DA CLDF.",PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-24,2024-04-26,2,37116704000134,FUNDACAO DE EMPREENDIMENTOS CIENTIFICOS E TECNOLOG,cnpj,"940,80","PÓS GRADUAÇÃO LATO SENSU (ESPECIALIZAÇÃO) EM ASSESSORIA POLÍTICA, GOVERNO E POLÍTICAS PÚBLICAS (PARCELA 06/18)",PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-25,2024-04-26,1,61160768000117,LEX EDITORA S/A.,cnpj,"9.965,00",ASSINATURA ANUAL DE ACESSO LIMITADO À PLATAFORMA DIGITAL DE CONTEÚDO JURÍDICO MAGISTERNET E REVISTAS ESPECIALIZADAS,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-25,2024-04-26,1,28993675000106,O2 AMBIENTAL LTDA,cnpj,"2.588,03","SERVIÇO DE COLETA, TRANSPORTE, TRANSBORDO E DESTINAÇÃO FINAL DE RESÍDUOS - MARÇO DE 2024",PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-25,2024-04-26,1,01011976000122,ORION TELECOMUNICACOES ENGENHARIA S/A,cnpj,"1.490,90",SERVIÇOS DE AFERIÇÃO E MONITORAMENTO DE ENERGIA FOTOVOLTAICA,OBRAS,1500-100000000,0,,2026-09-02T17:49:17
2024,2024-04-25,2024-04-26,1,88633680000202,OSM CONSULTORIA E SISTEMAS LTDA,cnpj,"43.603,40",SERVIÇOS DE MANUTENÇÃO E SUPORTE TÉCNICO DO SISTEMA MENTORH NO PERÍODO DE 22/03/24 A 21/04/24,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-25,2024-04-26,1,04752792000101,QUALIFICAR-GESTAO TERCEIRIZADA DE SERV CORPORATE,cnpj,"24.990,09",SERVIÇOS TÉCNICOS ESPECIALIZADO PARA PRONTO ATENDIMENTO DE USUÁRIOS DE RECURSOS DE TI - MARÇO DE 2024,PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-26,2024-04-26,0,14470051000272,EBM QUINTTO COMUNICACAO LTDA,cnpj,"531.670,93","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL NA CAMPANHA ENTREGAS 2023, COM SUBCONTRATADAS. - RPNP",PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-26,2024-04-26,0,09168704000142,EMPRESA BRASIL DE COMUNICACAO S.A. - EBC,cnpj,"1.042,85",PUBLICAÇÕES EM JORNAL DE GRANDE CIRCULAÇÃO (JORNAL DE BRASÍLIA),PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-26,2024-04-26,0,09168704000142,EMPRESA BRASIL DE COMUNICACAO S.A. - EBC,cnpj,"1.327,26",PUBLICAÇÕES EM JORNAL DE GRANDE CIRCULAÇÃO (JORNAL DE BRASÍLIA),PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-26,2024-04-26,0,34370234000142,SUPREME CAPACITACAO E TREINAMENTO LTDA,cnpj,"5.073,00","CURSO: RETENÇÕES DE TRIBUTOS NA ADMINISTRAÇÃO PÚBLICA FEDERAL, ESTADUAL, DISTRITAL E MUNICIPAL, PARA 3 SERVIDORES DA CLDF",PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
2024,2024-04-26,2024-04-29,3,01688354000133,AV COMUNICAÇÃO E MARKETING LTDA,cnpj,"148.090,67","SERVIÇOS DE PUBLICIDADE INSTITUCIONAL NA CAMPANHA ENTREGAS 2023, COM SUBCONTRATADAS. - RPNP",PRESTAÇÃO DE SERVIÇOS,1500-100000000,29,,2026-09-02T17:49:17
